CodMun;REGIAO;COD UF;UF;NOME MUNIC;POP EST;CLASSE POP
3300100;3 - Sudeste;33;RJ;ANGRA DOS REIS;188276;6 - 100001 até 500000
3300159;3 - Sudeste;33;RJ;APERIBE;11023;3 - 10001 até 20000
3300209;3 - Sudeste;33;RJ;ARARUAMA;122865;6 - 100001 até 500000
3300225;3 - Sudeste;33;RJ;AREAL;11970;3 - 10001 até 20000
3300233;3 - Sudeste;33;RJ;ARMACAO DOS BUZIOS;31067;4 - 20001 até 50000
3300258;3 - Sudeste;33;RJ;ARRAIAL DO CABO;29097;4 - 20001 até 50000
3300308;3 - Sudeste;33;RJ;BARRA DO PIRAI;96865;5 - 50001 até 100000
3300407;3 - Sudeste;33;RJ;BARRA MANSA;179915;6 - 100001 até 500000
3300456;3 - Sudeste;33;RJ;BELFORD ROXO;481127;6 - 100001 até 500000
3300506;3 - Sudeste;33;RJ;BOM JARDIM;26278;4 - 20001 até 50000
3300605;3 - Sudeste;33;RJ;BOM JESUS DO ITABAPOANA;35964;4 - 20001 até 50000
3300704;3 - Sudeste;33;RJ;CABO FRIO;208451;6 - 100001 até 500000
3300803;3 - Sudeste;33;RJ;CACHOEIRAS DE MACACU;56290;5 - 50001 até 100000
3300902;3 - Sudeste;33;RJ;CAMBUCI;14836;3 - 10001 até 20000
3300936;3 - Sudeste;33;RJ;CARAPEBUS;15008;3 - 10001 até 20000
3300951;3 - Sudeste;33;RJ;COMENDADOR LEVY GASPARIAN;8250;2 - 5001 até 10000
3301009;3 - Sudeste;33;RJ;CAMPOS DOS GOYTACAZES;483970;6 - 100001 até 500000
3301108;3 - Sudeste;33;RJ;CANTAGALO;19759;3 - 10001 até 20000
3301157;3 - Sudeste;33;RJ;CARDOSO MOREIRA;12558;3 - 10001 até 20000
3301207;3 - Sudeste;33;RJ;CARMO;18200;3 - 10001 até 20000
3301306;3 - Sudeste;33;RJ;CASIMIRO DE ABREU;40305;4 - 20001 até 50000
3301405;3 - Sudeste;33;RJ;CONCEICAO DE MACABU;22163;4 - 20001 até 50000
3301504;3 - Sudeste;33;RJ;CORDEIRO;21063;4 - 20001 até 50000
3301603;3 - Sudeste;33;RJ;DUAS BARRAS;11121;3 - 10001 até 20000
3301702;3 - Sudeste;33;RJ;DUQUE DE CAXIAS;882729;7 - Maior que 500000
3301801;3 - Sudeste;33;RJ;ENGENHEIRO PAULO DE FRONTIN;13626;3 - 10001 até 20000
3301850;3 - Sudeste;33;RJ;GUAPIMIRIM;56515;5 - 50001 até 100000
3301876;3 - Sudeste;33;RJ;IGUABA GRANDE;25901;4 - 20001 até 50000
3301900;3 - Sudeste;33;RJ;ITABORAI;229007;6 - 100001 até 500000
3302007;3 - Sudeste;33;RJ;ITAGUAI;119143;6 - 100001 até 500000
3302056;3 - Sudeste;33;RJ;ITALVA;14569;3 - 10001 até 20000
3302106;3 - Sudeste;33;RJ;ITAOCARA;22779;4 - 20001 até 50000
3302205;3 - Sudeste;33;RJ;ITAPERUNA;99021;5 - 50001 até 100000
3302254;3 - Sudeste;33;RJ;ITATIAIA;30240;4 - 20001 até 50000
3302270;3 - Sudeste;33;RJ;JAPERI;99863;5 - 50001 até 100000
3302304;3 - Sudeste;33;RJ;LAJE DO MURIAE;7298;2 - 5001 até 10000
3302403;3 - Sudeste;33;RJ;MACAE;234628;6 - 100001 até 500000
3302452;3 - Sudeste;33;RJ;MACUCO;5398;2 - 5001 até 10000
3302502;3 - Sudeste;33;RJ;MAGE;234809;6 - 100001 até 500000
3302601;3 - Sudeste;33;RJ;MANGARATIBA;40779;4 - 20001 até 50000
3302700;3 - Sudeste;33;RJ;MARICA;146549;6 - 100001 até 500000
3302809;3 - Sudeste;33;RJ;MENDES;18099;3 - 10001 até 20000
3302858;3 - Sudeste;33;RJ;MESQUITA;170751;6 - 100001 até 500000
3302908;3 - Sudeste;33;RJ;MIGUEL PEREIRA;24842;4 - 20001 até 50000
3303005;3 - Sudeste;33;RJ;MIRACEMA;26665;4 - 20001 até 50000
3303104;3 - Sudeste;33;RJ;NATIVIDADE;15013;3 - 10001 até 20000
3303203;3 - Sudeste;33;RJ;NILOPOLIS;158309;6 - 100001 até 500000
3303302;3 - Sudeste;33;RJ;NITEROI;496696;6 - 100001 até 500000
3303401;3 - Sudeste;33;RJ;NOVA FRIBURGO;184786;6 - 100001 até 500000
3303500;3 - Sudeste;33;RJ;NOVA IGUACU;807492;7 - Maior que 500000
3303609;3 - Sudeste;33;RJ;PARACAMBI;49521;4 - 20001 até 50000
3303708;3 - Sudeste;33;RJ;PARAIBA DO SUL;42356;4 - 20001 até 50000
3303807;3 - Sudeste;33;RJ;PARATY;40478;4 - 20001 até 50000
3303856;3 - Sudeste;33;RJ;PATY DO ALFERES;26818;4 - 20001 até 50000
3303906;3 - Sudeste;33;RJ;PETROPOLIS;298142;6 - 100001 até 500000
3303955;3 - Sudeste;33;RJ;PINHEIRAL;23887;4 - 20001 até 50000
3304003;3 - Sudeste;33;RJ;PIRAI;27838;4 - 20001 até 50000
3304102;3 - Sudeste;33;RJ;PORCIUNCULA;18059;3 - 10001 até 20000
3304110;3 - Sudeste;33;RJ;PORTO REAL;18266;3 - 10001 até 20000
3304128;3 - Sudeste;33;RJ;QUATIS;13543;3 - 10001 até 20000
3304144;3 - Sudeste;33;RJ;QUEIMADOS;143632;6 - 100001 até 500000
3304151;3 - Sudeste;33;RJ;QUISSAMA;22700;4 - 20001 até 50000
3304201;3 - Sudeste;33;RJ;RESENDE;125214;6 - 100001 até 500000
3304300;3 - Sudeste;33;RJ;RIO BONITO;57615;5 - 50001 até 100000
3304409;3 - Sudeste;33;RJ;RIO CLARO;17826;3 - 10001 até 20000
3304508;3 - Sudeste;33;RJ;RIO DAS FLORES;8892;2 - 5001 até 10000
3304524;3 - Sudeste;33;RJ;RIO DAS OSTRAS;131976;6 - 100001 até 500000
3304557;3 - Sudeste;33;RJ;RIO DE JANEIRO;6476631;7 - Maior que 500000
3304607;3 - Sudeste;33;RJ;SANTA MARIA MADALENA;10225;3 - 10001 até 20000
3304706;3 - Sudeste;33;RJ;SANTO ANTONIO DE PADUA;41178;4 - 20001 até 50000
3304755;3 - Sudeste;33;RJ;SAO FRANCISCO DE ITABAPOANA;41291;4 - 20001 até 50000
3304805;3 - Sudeste;33;RJ;SAO FIDELIS;37703;4 - 20001 até 50000
3304904;3 - Sudeste;33;RJ;SAO GONCALO;1038081;7 - Maior que 500000
3305000;3 - Sudeste;33;RJ;SAO JOAO DA BARRA;34583;4 - 20001 até 50000
3305109;3 - Sudeste;33;RJ;SAO JOAO DE MERITI;460625;6 - 100001 até 500000
3305133;3 - Sudeste;33;RJ;SAO JOSE DE UBA;7206;2 - 5001 até 10000
3305158;3 - Sudeste;33;RJ;SAO JOSE DO VALE DO RIO PRETO;20916;4 - 20001 até 50000
3305208;3 - Sudeste;33;RJ;SAO PEDRO DA ALDEIA;96920;5 - 50001 até 100000
3305307;3 - Sudeste;33;RJ;SAO SEBASTIAO DO ALTO;9054;2 - 5001 até 10000
3305406;3 - Sudeste;33;RJ;SAPUCAIA;17606;3 - 10001 até 20000
3305505;3 - Sudeste;33;RJ;SAQUAREMA;82359;5 - 50001 até 100000
3305554;3 - Sudeste;33;RJ;SEROPEDICA;82892;5 - 50001 até 100000
3305604;3 - Sudeste;33;RJ;SILVA JARDIM;21307;4 - 20001 até 50000
3305703;3 - Sudeste;33;RJ;SUMIDOURO;15127;3 - 10001 até 20000
3305752;3 - Sudeste;33;RJ;TANGUA;32426;4 - 20001 até 50000
3305802;3 - Sudeste;33;RJ;TERESOPOLIS;173060;6 - 100001 até 500000
3305901;3 - Sudeste;33;RJ;TRAJANO DE MORAES;10350;3 - 10001 até 20000
3306008;3 - Sudeste;33;RJ;TRES RIOS;79264;5 - 50001 até 100000
3306107;3 - Sudeste;33;RJ;VALENCA;73725;5 - 50001 até 100000
3306156;3 - Sudeste;33;RJ;VARRE-SAI;10402;3 - 10001 até 20000
3306206;3 - Sudeste;33;RJ;VASSOURAS;35432;4 - 20001 até 50000
3306305;3 - Sudeste;33;RJ;VOLTA REDONDA;262970;6 - 100001 até 500000
3500105;3 - Sudeste;35;SP;ADAMANTINA;35048;4 - 20001 até 50000
3500204;3 - Sudeste;35;SP;ADOLFO;3623;1 - Até 5000
3500303;3 - Sudeste;35;SP;AGUAI;34863;4 - 20001 até 50000
3500402;3 - Sudeste;35;SP;AGUAS DA PRATA;8025;2 - 5001 até 10000
3500501;3 - Sudeste;35;SP;AGUAS DE LINDOIA;18313;3 - 10001 até 20000
3500550;3 - Sudeste;35;SP;AGUAS DE SANTA BARBARA;5944;2 - 5001 até 10000
3500600;3 - Sudeste;35;SP;AGUAS DE SAO PEDRO;3139;1 - Até 5000
3500709;3 - Sudeste;35;SP;AGUDOS;36524;4 - 20001 até 50000
3500758;3 - Sudeste;35;SP;ALAMBARI;5560;2 - 5001 até 10000
3500808;3 - Sudeste;35;SP;ALFREDO MARCONDES;4101;1 - Até 5000
3500907;3 - Sudeste;35;SP;ALTAIR;4060;1 - Até 5000
3501004;3 - Sudeste;35;SP;ALTINOPOLIS;16179;3 - 10001 até 20000
3501103;3 - Sudeste;35;SP;ALTO ALEGRE;4173;1 - Até 5000
3501152;3 - Sudeste;35;SP;ALUMINIO;18061;3 - 10001 até 20000
3501202;3 - Sudeste;35;SP;ALVARES FLORENCE;3853;1 - Até 5000
3501301;3 - Sudeste;35;SP;ALVARES MACHADO;24651;4 - 20001 até 50000
3501400;3 - Sudeste;35;SP;ALVARO DE CARVALHO;5030;2 - 5001 até 10000
3501509;3 - Sudeste;35;SP;ALVINLANDIA;3168;1 - Até 5000
3501608;3 - Sudeste;35;SP;AMERICANA;229322;6 - 100001 até 500000
3501707;3 - Sudeste;35;SP;AMERICO BRASILIENSE;38202;4 - 20001 até 50000
3501806;3 - Sudeste;35;SP;AMERICO DE CAMPOS;5942;2 - 5001 até 10000
3501905;3 - Sudeste;35;SP;AMPARO;70280;5 - 50001 até 100000
3502002;3 - Sudeste;35;SP;ANALANDIA;4731;1 - Até 5000
3502101;3 - Sudeste;35;SP;ANDRADINA;57250;5 - 50001 até 100000
3502200;3 - Sudeste;35;SP;ANGATUBA;24161;4 - 20001 até 50000
3502309;3 - Sudeste;35;SP;ANHEMBI;6307;2 - 5001 até 10000
3502408;3 - Sudeste;35;SP;ANHUMAS;3999;1 - Até 5000
3502507;3 - Sudeste;35;SP;APARECIDA;36217;4 - 20001 até 50000
3502606;3 - Sudeste;35;SP;APARECIDA D'OESTE;4397;1 - Até 5000
3502705;3 - Sudeste;35;SP;APIAI;25211;4 - 20001 até 50000
3502754;3 - Sudeste;35;SP;ARACARIGUAMA;20114;4 - 20001 até 50000
3502804;3 - Sudeste;35;SP;ARACATUBA;192757;6 - 100001 até 500000
3502903;3 - Sudeste;35;SP;ARACOIABA DA SERRA;31321;4 - 20001 até 50000
3503000;3 - Sudeste;35;SP;ARAMINA;5486;2 - 5001 até 10000
3503109;3 - Sudeste;35;SP;ARANDU;6351;2 - 5001 até 10000
3503158;3 - Sudeste;35;SP;ARAPEI;2524;1 - Até 5000
3503208;3 - Sudeste;35;SP;ARARAQUARA;226508;6 - 100001 até 500000
3503307;3 - Sudeste;35;SP;ARARAS;128895;6 - 100001 até 500000
3503356;3 - Sudeste;35;SP;ARCO-IRIS;1890;1 - Até 5000
3503406;3 - Sudeste;35;SP;AREALVA;8351;2 - 5001 até 10000
3503505;3 - Sudeste;35;SP;AREIAS;3859;1 - Até 5000
3503604;3 - Sudeste;35;SP;AREIOPOLIS;11049;3 - 10001 até 20000
3503703;3 - Sudeste;35;SP;ARIRANHA;9277;2 - 5001 até 10000
3503802;3 - Sudeste;35;SP;ARTUR NOGUEIRA;50246;5 - 50001 até 100000
3503901;3 - Sudeste;35;SP;ARUJA;83939;5 - 50001 até 100000
3503950;3 - Sudeste;35;SP;ASPASIA;1848;1 - Até 5000
3504008;3 - Sudeste;35;SP;ASSIS;101597;6 - 100001 até 500000
3504107;3 - Sudeste;35;SP;ATIBAIA;137187;6 - 100001 até 500000
3504206;3 - Sudeste;35;SP;AURIFLAMA;14961;3 - 10001 até 20000
3504305;3 - Sudeste;35;SP;AVAI;5275;2 - 5001 até 10000
3504404;3 - Sudeste;35;SP;AVANHANDAVA;12719;3 - 10001 até 20000
3504503;3 - Sudeste;35;SP;AVARE;88385;5 - 50001 até 100000
3504602;3 - Sudeste;35;SP;BADY BASSITT;16359;3 - 10001 até 20000
3504701;3 - Sudeste;35;SP;BALBINOS;4819;1 - Até 5000
3504800;3 - Sudeste;35;SP;BALSAMO;8773;2 - 5001 até 10000
3504909;3 - Sudeste;35;SP;BANANAL;10775;3 - 10001 até 20000
3505005;3 - Sudeste;35;SP;BARAO DE ANTONINA;3353;1 - Até 5000
3505104;3 - Sudeste;35;SP;BARBOSA;7128;2 - 5001 até 10000
3505203;3 - Sudeste;35;SP;BARIRI;34048;4 - 20001 até 50000
3505302;3 - Sudeste;35;SP;BARRA BONITA;36321;4 - 20001 até 50000
3505351;3 - Sudeste;35;SP;BARRA DO CHAPEU;5585;2 - 5001 até 10000
3505401;3 - Sudeste;35;SP;BARRA DO TURVO;7828;2 - 5001 até 10000
3505500;3 - Sudeste;35;SP;BARRETOS;119243;6 - 100001 até 500000
3505609;3 - Sudeste;35;SP;BARRINHA;31230;4 - 20001 até 50000
3505708;3 - Sudeste;35;SP;BARUERI;262275;6 - 100001 até 500000
3505807;3 - Sudeste;35;SP;BASTOS;21067;4 - 20001 até 50000
3505906;3 - Sudeste;35;SP;BATATAIS;60589;5 - 50001 até 100000
3506003;3 - Sudeste;35;SP;BAURU;366992;6 - 100001 até 500000
3506102;3 - Sudeste;35;SP;BEBEDOURO;77627;5 - 50001 até 100000
3506201;3 - Sudeste;35;SP;BENTO DE ABREU;2879;1 - Até 5000
3506300;3 - Sudeste;35;SP;BERNARDINO DE CAMPOS;11157;3 - 10001 até 20000
3506359;3 - Sudeste;35;SP;BERTIOGA;56555;5 - 50001 até 100000
3506409;3 - Sudeste;35;SP;BILAC;7682;2 - 5001 até 10000
3506508;3 - Sudeste;35;SP;BIRIGUI;118352;6 - 100001 até 500000
3506607;3 - Sudeste;35;SP;BIRITIBA-MIRIM;31158;4 - 20001 até 50000
3506706;3 - Sudeste;35;SP;BOA ESPERANCA DO SUL;14546;3 - 10001 até 20000
3506805;3 - Sudeste;35;SP;BOCAINA;11810;3 - 10001 até 20000
3506904;3 - Sudeste;35;SP;BOFETE;10879;3 - 10001 até 20000
3507001;3 - Sudeste;35;SP;BOITUVA;55725;5 - 50001 até 100000
3507100;3 - Sudeste;35;SP;BOM JESUS DOS PERDOES;23025;4 - 20001 até 50000
3507159;3 - Sudeste;35;SP;BOM SUCESSO DE ITARARE;3831;1 - Até 5000
3507209;3 - Sudeste;35;SP;BORA;836;1 - Até 5000
3507308;3 - Sudeste;35;SP;BORACEIA;4631;1 - Até 5000
3507407;3 - Sudeste;35;SP;BORBOREMA;15569;3 - 10001 até 20000
3507456;3 - Sudeste;35;SP;BOREBI;2519;1 - Até 5000
3507506;3 - Sudeste;35;SP;BOTUCATU;139483;6 - 100001 até 500000
3507605;3 - Sudeste;35;SP;BRAGANCA PAULISTA;160665;6 - 100001 até 500000
3507704;3 - Sudeste;35;SP;BRAUNA;5454;2 - 5001 até 10000
3507753;3 - Sudeste;35;SP;BREJO ALEGRE;2768;1 - Até 5000
3507803;3 - Sudeste;35;SP;BRODOWSKI;23460;4 - 20001 até 50000
3507902;3 - Sudeste;35;SP;BROTAS;23419;4 - 20001 até 50000
3508009;3 - Sudeste;35;SP;BURI;19570;3 - 10001 até 20000
3508108;3 - Sudeste;35;SP;BURITAMA;16583;3 - 10001 até 20000
3508207;3 - Sudeste;35;SP;BURITIZAL;4345;1 - Até 5000
3508306;3 - Sudeste;35;SP;CABRALIA PAULISTA;4390;1 - Até 5000
3508405;3 - Sudeste;35;SP;CABREUVA;46528;4 - 20001 até 50000
3508504;3 - Sudeste;35;SP;CACAPAVA;91162;5 - 50001 até 100000
3508603;3 - Sudeste;35;SP;CACHOEIRA PAULISTA;32294;4 - 20001 até 50000
3508702;3 - Sudeste;35;SP;CACONDE;18976;3 - 10001 até 20000
3508801;3 - Sudeste;35;SP;CAFELANDIA;17499;3 - 10001 até 20000
3508900;3 - Sudeste;35;SP;CAIABU;4206;1 - Até 5000
3509007;3 - Sudeste;35;SP;CAIEIRAS;95780;5 - 50001 até 100000
3509106;3 - Sudeste;35;SP;CAIUA;5560;2 - 5001 até 10000
3509205;3 - Sudeste;35;SP;CAJAMAR;71805;5 - 50001 até 100000
3509254;3 - Sudeste;35;SP;CAJATI;28962;4 - 20001 até 50000
3509304;3 - Sudeste;35;SP;CAJOBI;10341;3 - 10001 até 20000
3509403;3 - Sudeste;35;SP;CAJURU;25230;4 - 20001 até 50000
3509452;3 - Sudeste;35;SP;CAMPINA DO MONTE ALEGRE;5901;2 - 5001 até 10000
3509502;3 - Sudeste;35;SP;CAMPINAS;1164098;7 - Maior que 500000
3509601;3 - Sudeste;35;SP;CAMPO LIMPO PAULISTA;80847;5 - 50001 até 100000
3509700;3 - Sudeste;35;SP;CAMPOS DO JORDAO;50852;5 - 50001 até 100000
3509809;3 - Sudeste;35;SP;CAMPOS NOVOS PAULISTA;4839;1 - Até 5000
3509908;3 - Sudeste;35;SP;CANANEIA;12604;3 - 10001 até 20000
3509957;3 - Sudeste;35;SP;CANAS;4852;1 - Até 5000
3510005;3 - Sudeste;35;SP;CANDIDO MOTA;31131;4 - 20001 até 50000
3510104;3 - Sudeste;35;SP;CANDIDO RODRIGUES;2780;1 - Até 5000
3510153;3 - Sudeste;35;SP;CANITAR;4884;1 - Até 5000
3510203;3 - Sudeste;35;SP;CAPAO BONITO;47486;4 - 20001 até 50000
3510302;3 - Sudeste;35;SP;CAPELA DO ALTO;19482;3 - 10001 até 20000
3510401;3 - Sudeste;35;SP;CAPIVARI;53152;5 - 50001 até 100000
3510500;3 - Sudeste;35;SP;CARAGUATATUBA;113317;6 - 100001 até 500000
3510609;3 - Sudeste;35;SP;CARAPICUIBA;392294;6 - 100001 até 500000
3510708;3 - Sudeste;35;SP;CARDOSO;12281;3 - 10001 até 20000
3510807;3 - Sudeste;35;SP;CASA BRANCA;29877;4 - 20001 até 50000
3510906;3 - Sudeste;35;SP;CASSIA DOS COQUEIROS;2623;1 - Até 5000
3511003;3 - Sudeste;35;SP;CASTILHO;19873;3 - 10001 até 20000
3511102;3 - Sudeste;35;SP;CATANDUVA;119480;6 - 100001 até 500000
3511201;3 - Sudeste;35;SP;CATIGUA;7603;2 - 5001 até 10000
3511300;3 - Sudeste;35;SP;CEDRAL;8767;2 - 5001 até 10000
3511409;3 - Sudeste;35;SP;CERQUEIRA CESAR;19109;3 - 10001 até 20000
3511508;3 - Sudeste;35;SP;CERQUILHO;45142;4 - 20001 até 50000
3511607;3 - Sudeste;35;SP;CESARIO LANGE;17163;3 - 10001 até 20000
3511706;3 - Sudeste;35;SP;CHARQUEADA;16440;3 - 10001 até 20000
3511904;3 - Sudeste;35;SP;CLEMENTINA;7992;2 - 5001 até 10000
3512001;3 - Sudeste;35;SP;COLINA;18245;3 - 10001 até 20000
3512100;3 - Sudeste;35;SP;COLOMBIA;6211;2 - 5001 até 10000
3512209;3 - Sudeste;35;SP;CONCHAL;27132;4 - 20001 até 50000
3512308;3 - Sudeste;35;SP;CONCHAS;17406;3 - 10001 até 20000
3512407;3 - Sudeste;35;SP;CORDEIROPOLIS;23234;4 - 20001 até 50000
3512506;3 - Sudeste;35;SP;COROADOS;5753;2 - 5001 até 10000
3512605;3 - Sudeste;35;SP;CORONEL MACEDO;4922;1 - Até 5000
3512704;3 - Sudeste;35;SP;CORUMBATAI;4036;1 - Até 5000
3512803;3 - Sudeste;35;SP;COSMOPOLIS;66807;5 - 50001 até 100000
3512902;3 - Sudeste;35;SP;COSMORAMA;7388;2 - 5001 até 10000
3513009;3 - Sudeste;35;SP;COTIA;229548;6 - 100001 até 500000
3513108;3 - Sudeste;35;SP;CRAVINHOS;34110;4 - 20001 até 50000
3513207;3 - Sudeste;35;SP;CRISTAIS PAULISTA;8260;2 - 5001 até 10000
3513306;3 - Sudeste;35;SP;CRUZALIA;2209;1 - Até 5000
3513405;3 - Sudeste;35;SP;CRUZEIRO;81082;5 - 50001 até 100000
3513504;3 - Sudeste;35;SP;CUBATAO;127006;6 - 100001 até 500000
3513603;3 - Sudeste;35;SP;CUNHA;22086;4 - 20001 até 50000
3513702;3 - Sudeste;35;SP;DESCALVADO;32980;4 - 20001 até 50000
3513801;3 - Sudeste;35;SP;DIADEMA;412428;6 - 100001 até 500000
3513850;3 - Sudeste;35;SP;DIRCE REIS;1772;1 - Até 5000
3513900;3 - Sudeste;35;SP;DIVINOLANDIA;11492;3 - 10001 até 20000
3514007;3 - Sudeste;35;SP;DOBRADA;8592;2 - 5001 até 10000
3514106;3 - Sudeste;35;SP;DOIS CORREGOS;26517;4 - 20001 até 50000
3514205;3 - Sudeste;35;SP;DOLCINOPOLIS;2142;1 - Até 5000
3514304;3 - Sudeste;35;SP;DOURADO;8897;2 - 5001 até 10000
3514403;3 - Sudeste;35;SP;DRACENA;45847;4 - 20001 até 50000
3514502;3 - Sudeste;35;SP;DUARTINA;12567;3 - 10001 até 20000
3514601;3 - Sudeste;35;SP;DUMONT;9178;2 - 5001 até 10000
3514700;3 - Sudeste;35;SP;ECHAPORA;6316;2 - 5001 até 10000
3514809;3 - Sudeste;35;SP;ELDORADO;15339;3 - 10001 até 20000
3514908;3 - Sudeste;35;SP;ELIAS FAUSTO;17085;3 - 10001 até 20000
3514924;3 - Sudeste;35;SP;ELISIARIO;3451;1 - Até 5000
3514957;3 - Sudeste;35;SP;EMBAUBA;2481;1 - Até 5000
3515004;3 - Sudeste;35;SP;EMBU;261781;6 - 100001 até 500000
3515103;3 - Sudeste;35;SP;EMBU-GUACU;67296;5 - 50001 até 100000
3515129;3 - Sudeste;35;SP;EMILIANOPOLIS;3174;1 - Até 5000
3515152;3 - Sudeste;35;SP;ENGENHEIRO COELHO;18611;3 - 10001 até 20000
3515186;3 - Sudeste;35;SP;ESPIRITO SANTO DO PINHAL;43897;4 - 20001 até 50000
3515194;3 - Sudeste;35;SP;ESPIRITO SANTO DO TURVO;4621;1 - Até 5000
3515202;3 - Sudeste;35;SP;ESTRELA D'OESTE;8462;2 - 5001 até 10000
3515301;3 - Sudeste;35;SP;ESTRELA DO NORTE;2761;1 - Até 5000
3515350;3 - Sudeste;35;SP;EUCLIDES DA CUNHA PAULISTA;9642;2 - 5001 até 10000
3515400;3 - Sudeste;35;SP;FARTURA;15960;3 - 10001 até 20000
3515509;3 - Sudeste;35;SP;FERNANDOPOLIS;68120;5 - 50001 até 100000
3515608;3 - Sudeste;35;SP;FERNANDO PRESTES;5760;2 - 5001 até 10000
3515657;3 - Sudeste;35;SP;FERNAO;1669;1 - Até 5000
3515707;3 - Sudeste;35;SP;FERRAZ DE VASCONCELOS;184700;6 - 100001 até 500000
3515806;3 - Sudeste;35;SP;FLORA RICA;1634;1 - Até 5000
3515905;3 - Sudeste;35;SP;FLOREAL;3011;1 - Até 5000
3516002;3 - Sudeste;35;SP;FLORIDA PAULISTA;14000;3 - 10001 até 20000
3516101;3 - Sudeste;35;SP;FLORINIA;2799;1 - Até 5000
3516200;3 - Sudeste;35;SP;FRANCA;342112;6 - 100001 até 500000
3516309;3 - Sudeste;35;SP;FRANCISCO MORATO;168243;6 - 100001 até 500000
3516408;3 - Sudeste;35;SP;FRANCO DA ROCHA;145755;6 - 100001 até 500000
3516507;3 - Sudeste;35;SP;GABRIEL MONTEIRO;2790;1 - Até 5000
3516606;3 - Sudeste;35;SP;GALIA;6894;2 - 5001 até 10000
3516705;3 - Sudeste;35;SP;GARCA;44532;4 - 20001 até 50000
3516804;3 - Sudeste;35;SP;GASTAO VIDIGAL;4585;1 - Até 5000
3516853;3 - Sudeste;35;SP;GAVIAO PEIXOTO;4688;1 - Até 5000
3516903;3 - Sudeste;35;SP;GENERAL SALGADO;10961;3 - 10001 até 20000
3517000;3 - Sudeste;35;SP;GETULINA;11287;3 - 10001 até 20000
3517109;3 - Sudeste;35;SP;GLICERIO;4773;1 - Até 5000
3517208;3 - Sudeste;35;SP;GUAICARA;11633;3 - 10001 até 20000
3517307;3 - Sudeste;35;SP;GUAIMBE;5696;2 - 5001 até 10000
3517406;3 - Sudeste;35;SP;GUAIRA;39813;4 - 20001 até 50000
3517505;3 - Sudeste;35;SP;GUAPIACU;20037;4 - 20001 até 50000
3517604;3 - Sudeste;35;SP;GUAPIARA;17879;3 - 10001 até 20000
3517703;3 - Sudeste;35;SP;GUARA;20911;4 - 20001 até 50000
3517802;3 - Sudeste;35;SP;GUARACAI;8525;2 - 5001 até 10000
3517901;3 - Sudeste;35;SP;GUARACI;10778;3 - 10001 até 20000
3518008;3 - Sudeste;35;SP;GUARANI D'OESTE;2020;1 - Até 5000
3518107;3 - Sudeste;35;SP;GUARANTA;6651;2 - 5001 até 10000
3518206;3 - Sudeste;35;SP;GUARARAPES;32346;4 - 20001 até 50000
3518305;3 - Sudeste;35;SP;GUARAREMA;28344;4 - 20001 até 50000
3518404;3 - Sudeste;35;SP;GUARATINGUETA;119073;6 - 100001 até 500000
3518503;3 - Sudeste;35;SP;GUAREI;16867;3 - 10001 até 20000
3518602;3 - Sudeste;35;SP;GUARIBA;38499;4 - 20001 até 50000
3518701;3 - Sudeste;35;SP;GUARUJA;311230;6 - 100001 até 500000
3518800;3 - Sudeste;35;SP;GUARULHOS;1324781;7 - Maior que 500000
3518859;3 - Sudeste;35;SP;GUATAPARA;7446;2 - 5001 até 10000
3518909;3 - Sudeste;35;SP;GUZOLANDIA;5103;2 - 5001 até 10000
3519006;3 - Sudeste;35;SP;HERCULANDIA;9278;2 - 5001 até 10000
3519055;3 - Sudeste;35;SP;HOLAMBRA;13375;3 - 10001 até 20000
3519071;3 - Sudeste;35;SP;HORTOLANDIA;215819;6 - 100001 até 500000
3519105;3 - Sudeste;35;SP;IACANGA;11066;3 - 10001 até 20000
3519204;3 - Sudeste;35;SP;IACRI;6481;2 - 5001 até 10000
3519253;3 - Sudeste;35;SP;IARAS;7970;2 - 5001 até 10000
3519303;3 - Sudeste;35;SP;IBATE;33535;4 - 20001 até 50000
3519402;3 - Sudeste;35;SP;IBIRA;11861;3 - 10001 até 20000
3519501;3 - Sudeste;35;SP;IBIRAREMA;7376;2 - 5001 até 10000
3519600;3 - Sudeste;35;SP;IBITINGA;57649;5 - 50001 até 100000
3519709;3 - Sudeste;35;SP;IBIUNA;76432;5 - 50001 até 100000
3519808;3 - Sudeste;35;SP;ICEM;7997;2 - 5001 até 10000
3519907;3 - Sudeste;35;SP;IEPE;8036;2 - 5001 até 10000
3520004;3 - Sudeste;35;SP;IGARACU DO TIETE;24451;4 - 20001 até 50000
3520103;3 - Sudeste;35;SP;IGARAPAVA;29727;4 - 20001 até 50000
3520202;3 - Sudeste;35;SP;IGARATA;9349;2 - 5001 até 10000
3520301;3 - Sudeste;35;SP;IGUAPE;30390;4 - 20001 até 50000
3520400;3 - Sudeste;35;SP;ILHABELA;32197;4 - 20001 até 50000
3520426;3 - Sudeste;35;SP;ILHA COMPRIDA;10291;3 - 10001 até 20000
3520442;3 - Sudeste;35;SP;ILHA SOLTEIRA;26344;4 - 20001 até 50000
3520509;3 - Sudeste;35;SP;INDAIATUBA;231033;6 - 100001 até 500000
3520608;3 - Sudeste;35;SP;INDIANA;4941;1 - Até 5000
3520707;3 - Sudeste;35;SP;INDIAPORA;3969;1 - Até 5000
3520806;3 - Sudeste;35;SP;INUBIA PAULISTA;3881;1 - Até 5000
