CodMun;Regiao;UF;Cod UF;Mun;Populacao;Faixa_pop
1707207;1 - Norte;TO;17;Dois Irmãos do Tocantins;7185;2 - 5001 até 10000
1707306;1 - Norte;TO;17;Dueré;4686;1 - Até 5000
1707405;1 - Norte;TO;17;Esperantina;11139;3 - 10001 até 20000
1707553;1 - Norte;TO;17;Fátima;3830;1 - Até 5000
1707652;1 - Norte;TO;17;Figueirópolis;5243;2 - 5001 até 10000
1707702;1 - Norte;TO;17;Filadélfia;8874;2 - 5001 até 10000
1708205;1 - Norte;TO;17;Formoso do Araguaia;18399;3 - 10001 até 20000
1708254;1 - Norte;TO;17;Tabocão;2602;1 - Até 5000
1708304;1 - Norte;TO;17;Goianorte;5130;2 - 5001 até 10000
1709005;1 - Norte;TO;17;Goiatins;13095;3 - 10001 até 20000
1709302;1 - Norte;TO;17;Guaraí;26165;4 - 20001 até 50000
1709500;1 - Norte;TO;17;Gurupi;87545;5 - 50001 até 100000
1709807;1 - Norte;TO;17;Ipueiras;2052;1 - Até 5000
1710508;1 - Norte;TO;17;Itacajá;7452;2 - 5001 até 10000
1710706;1 - Norte;TO;17;Itaguatins;5832;2 - 5001 até 10000
1710904;1 - Norte;TO;17;Itapiratins;3795;1 - Até 5000
1711100;1 - Norte;TO;17;Itaporã do Tocantins;2420;1 - Até 5000
1711506;1 - Norte;TO;17;Jaú do Tocantins;3878;1 - Até 5000
1711803;1 - Norte;TO;17;Juarina;2184;1 - Até 5000
1711902;1 - Norte;TO;17;Lagoa da Confusão;13676;3 - 10001 até 20000
1711951;1 - Norte;TO;17;Lagoa do Tocantins;4393;1 - Até 5000
1712009;1 - Norte;TO;17;Lajeado;3167;1 - Até 5000
1712157;1 - Norte;TO;17;Lavandeira;1954;1 - Até 5000
1712405;1 - Norte;TO;17;Lizarda;3733;1 - Até 5000
1712454;1 - Norte;TO;17;Luzinópolis;3154;1 - Até 5000
1712504;1 - Norte;TO;17;Marianópolis do Tocantins;5254;2 - 5001 até 10000
1712702;1 - Norte;TO;17;Mateiros;2729;1 - Até 5000
1712801;1 - Norte;TO;17;Maurilândia do Tocantins;3448;1 - Até 5000
1713205;1 - Norte;TO;17;Miracema do Tocantins;17936;3 - 10001 até 20000
1713304;1 - Norte;TO;17;Miranorte;13493;3 - 10001 até 20000
1713601;1 - Norte;TO;17;Monte do Carmo;8066;2 - 5001 até 10000
1713700;1 - Norte;TO;17;Monte Santo do Tocantins;2295;1 - Até 5000
1713809;1 - Norte;TO;17;Palmeiras do Tocantins;6745;2 - 5001 até 10000
1713957;1 - Norte;TO;17;Muricilândia;3587;1 - Até 5000
1714203;1 - Norte;TO;17;Natividade;9250;2 - 5001 até 10000
1714302;1 - Norte;TO;17;Nazaré;3834;1 - Até 5000
1714880;1 - Norte;TO;17;Nova Olinda;11917;3 - 10001 até 20000
1715002;1 - Norte;TO;17;Nova Rosalândia;4304;1 - Até 5000
1715101;1 - Norte;TO;17;Novo Acordo;4397;1 - Até 5000
1715150;1 - Norte;TO;17;Novo Alegre;2332;1 - Até 5000
1715259;1 - Norte;TO;17;Novo Jardim;2745;1 - Até 5000
1715507;1 - Norte;TO;17;Oliveira de Fátima;1118;1 - Até 5000
1715705;1 - Norte;TO;17;Palmeirante;6131;2 - 5001 até 10000
1715754;1 - Norte;TO;17;Palmeirópolis;7676;2 - 5001 até 10000
1716109;1 - Norte;TO;17;Paraíso do Tocantins;51891;5 - 50001 até 100000
1716208;1 - Norte;TO;17;Paranã;10437;3 - 10001 até 20000
1716307;1 - Norte;TO;17;Pau DArco;4867;1 - Até 5000
1716505;1 - Norte;TO;17;Pedro Afonso;13773;3 - 10001 até 20000
1716604;1 - Norte;TO;17;Peixe;11873;3 - 10001 até 20000
1716653;1 - Norte;TO;17;Pequizeiro;5512;2 - 5001 até 10000
1716703;1 - Norte;TO;17;Colméia;8141;2 - 5001 até 10000
1717008;1 - Norte;TO;17;Pindorama do Tocantins;4430;1 - Até 5000
1717206;1 - Norte;TO;17;Piraquê;3033;1 - Até 5000
1717503;1 - Norte;TO;17;Pium;7743;2 - 5001 até 10000
1717800;1 - Norte;TO;17;Ponte Alta do Bom Jesus;4591;1 - Até 5000
1717909;1 - Norte;TO;17;Ponte Alta do Tocantins;8116;2 - 5001 até 10000
1718006;1 - Norte;TO;17;Porto Alegre do Tocantins;3170;1 - Até 5000
1718204;1 - Norte;TO;17;Porto Nacional;53316;5 - 50001 até 100000
1718303;1 - Norte;TO;17;Praia Norte;8498;2 - 5001 até 10000
1718402;1 - Norte;TO;17;Presidente Kennedy;3676;1 - Até 5000
1718451;1 - Norte;TO;17;Pugmil;2717;1 - Até 5000
1718501;1 - Norte;TO;17;Recursolândia;4342;1 - Até 5000
1718550;1 - Norte;TO;17;Riachinho;4684;1 - Até 5000
1718659;1 - Norte;TO;17;Rio da Conceição;2171;1 - Até 5000
1718709;1 - Norte;TO;17;Rio dos Bois;2856;1 - Até 5000
1718758;1 - Norte;TO;17;Rio Sono;6488;2 - 5001 até 10000
1718808;1 - Norte;TO;17;Sampaio;4794;1 - Até 5000
1718840;1 - Norte;TO;17;Sandolândia;3373;1 - Até 5000
1718865;1 - Norte;TO;17;Santa Fé do Araguaia;7595;2 - 5001 até 10000
1718881;1 - Norte;TO;17;Santa Maria do Tocantins;3486;1 - Até 5000
1718899;1 - Norte;TO;17;Santa Rita do Tocantins;2386;1 - Até 5000
1718907;1 - Norte;TO;17;Santa Rosa do Tocantins;4846;1 - Até 5000
1719004;1 - Norte;TO;17;Santa Tereza do Tocantins;2897;1 - Até 5000
1720002;1 - Norte;TO;17;Santa Terezinha do Tocantins;2530;1 - Até 5000
1720101;1 - Norte;TO;17;São Bento do Tocantins;5391;2 - 5001 até 10000
1720150;1 - Norte;TO;17;São Félix do Tocantins;1598;1 - Até 5000
1720200;1 - Norte;TO;17;São Miguel do Tocantins;12294;3 - 10001 até 20000
1720259;1 - Norte;TO;17;São Salvador do Tocantins;3094;1 - Até 5000
1720309;1 - Norte;TO;17;São Sebastião do Tocantins;4852;1 - Até 5000
1720499;1 - Norte;TO;17;São Valério;3904;1 - Até 5000
1720655;1 - Norte;TO;17;Silvanópolis;5428;2 - 5001 até 10000
1720804;1 - Norte;TO;17;Sítio Novo do Tocantins;8997;2 - 5001 até 10000
1720853;1 - Norte;TO;17;Sucupira;1986;1 - Até 5000
1720903;1 - Norte;TO;17;Taguatinga;16825;3 - 10001 até 20000
1720937;1 - Norte;TO;17;Taipas do Tocantins;2166;1 - Até 5000
1720978;1 - Norte;TO;17;Talismã;2812;1 - Até 5000
1721000;1 - Norte;TO;17;Palmas;306296;6 - 100001 até 500000
1721109;1 - Norte;TO;17;Tocantínia;7617;2 - 5001 até 10000
1721208;1 - Norte;TO;17;Tocantinópolis;22845;4 - 20001 até 50000
1721257;1 - Norte;TO;17;Tupirama;1922;1 - Até 5000
1721307;1 - Norte;TO;17;Tupiratins;2729;1 - Até 5000
1722081;1 - Norte;TO;17;Wanderlândia;11734;3 - 10001 até 20000
1722107;1 - Norte;TO;17;Xambioá;11520;3 - 10001 até 20000
2100055;2 - Nordeste;MA;21;Açailândia;113121;6 - 100001 até 500000
2100105;2 - Nordeste;MA;21;Afonso Cunha;6578;2 - 5001 até 10000
2100154;2 - Nordeste;MA;21;Água Doce do Maranhão;12652;3 - 10001 até 20000
2100204;2 - Nordeste;MA;21;Alcântara;22112;4 - 20001 até 50000
2100303;2 - Nordeste;MA;21;Aldeias Altas;26757;4 - 20001 até 50000
2100402;2 - Nordeste;MA;21;Altamira do Maranhão;8189;2 - 5001 até 10000
2100436;2 - Nordeste;MA;21;Alto Alegre do Maranhão;27858;4 - 20001 até 50000
2100477;2 - Nordeste;MA;21;Alto Alegre do Pindaré;31943;4 - 20001 até 50000
2100501;2 - Nordeste;MA;21;Alto Parnaíba;11212;3 - 10001 até 20000
2100550;2 - Nordeste;MA;21;Amapá do Maranhão;7005;2 - 5001 até 10000
2100600;2 - Nordeste;MA;21;Amarante do Maranhão;41729;4 - 20001 até 50000
2100709;2 - Nordeste;MA;21;Anajatuba;26988;4 - 20001 até 50000
2100808;2 - Nordeste;MA;21;Anapurus;15894;3 - 10001 até 20000
2100832;2 - Nordeste;MA;21;Apicum-Açu;17413;3 - 10001 até 20000
2100873;2 - Nordeste;MA;21;Araguanã;15551;3 - 10001 até 20000
2100907;2 - Nordeste;MA;21;Araioses;46771;4 - 20001 até 50000
2100956;2 - Nordeste;MA;21;Arame;32764;4 - 20001 até 50000
2101004;2 - Nordeste;MA;21;Arari;29932;4 - 20001 até 50000
2101103;2 - Nordeste;MA;21;Axixá;12183;3 - 10001 até 20000
2101202;2 - Nordeste;MA;21;Bacabal;104790;6 - 100001 até 500000
2101251;2 - Nordeste;MA;21;Bacabeira;17252;3 - 10001 até 20000
2101301;2 - Nordeste;MA;21;Bacuri;18654;3 - 10001 até 20000
2101350;2 - Nordeste;MA;21;Bacurituba;5670;2 - 5001 até 10000
2101400;2 - Nordeste;MA;21;Balsas;95929;5 - 50001 até 100000
2101509;2 - Nordeste;MA;21;Barão de Grajaú;18924;3 - 10001 até 20000
2101608;2 - Nordeste;MA;21;Barra do Corda;88492;5 - 50001 até 100000
2101707;2 - Nordeste;MA;21;Barreirinhas;63217;5 - 50001 até 100000
2101731;2 - Nordeste;MA;21;Belágua;7528;2 - 5001 até 10000
2101772;2 - Nordeste;MA;21;Bela Vista do Maranhão;11279;3 - 10001 até 20000
2101806;2 - Nordeste;MA;21;Benedito Leite;5638;2 - 5001 até 10000
2101905;2 - Nordeste;MA;21;Bequimão;21299;4 - 20001 até 50000
2101939;2 - Nordeste;MA;21;Bernardo do Mearim;6073;2 - 5001 até 10000
2101970;2 - Nordeste;MA;21;Boa Vista do Gurupi;8382;2 - 5001 até 10000
2102002;2 - Nordeste;MA;21;Bom Jardim;41822;4 - 20001 até 50000
2102036;2 - Nordeste;MA;21;Bom Jesus das Selvas;34567;4 - 20001 até 50000
2102077;2 - Nordeste;MA;21;Bom Lugar;16438;3 - 10001 até 20000
2102101;2 - Nordeste;MA;21;Brejo;36651;4 - 20001 até 50000
2102150;2 - Nordeste;MA;21;Brejo de Areia;9014;2 - 5001 até 10000
2102200;2 - Nordeste;MA;21;Buriti;28798;4 - 20001 até 50000
2102309;2 - Nordeste;MA;21;Buriti Bravo;23939;4 - 20001 até 50000
2102325;2 - Nordeste;MA;21;Buriticupu;72983;5 - 50001 até 100000
2102358;2 - Nordeste;MA;21;Buritirana;15467;3 - 10001 até 20000
2102374;2 - Nordeste;MA;21;Cachoeira Grande;9478;2 - 5001 até 10000
2102408;2 - Nordeste;MA;21;Cajapió;11216;3 - 10001 até 20000
2102507;2 - Nordeste;MA;21;Cajari;19451;3 - 10001 até 20000
2102556;2 - Nordeste;MA;21;Campestre do Maranhão;14453;3 - 10001 até 20000
2102606;2 - Nordeste;MA;21;Cândido Mendes;20278;4 - 20001 até 50000
2102705;2 - Nordeste;MA;21;Cantanhede;22117;4 - 20001 até 50000
2102754;2 - Nordeste;MA;21;Capinzal do Norte;10935;3 - 10001 até 20000
2102804;2 - Nordeste;MA;21;Carolina;24165;4 - 20001 até 50000
2102903;2 - Nordeste;MA;21;Carutapera;23952;4 - 20001 até 50000
2103000;2 - Nordeste;MA;21;Caxias;165525;6 - 100001 até 500000
2103109;2 - Nordeste;MA;21;Cedral;10693;3 - 10001 até 20000
2103125;2 - Nordeste;MA;21;Central do Maranhão;8740;2 - 5001 até 10000
2103158;2 - Nordeste;MA;21;Centro do Guilherme;13670;3 - 10001 até 20000
2103174;2 - Nordeste;MA;21;Centro Novo do Maranhão;21840;4 - 20001 até 50000
2103208;2 - Nordeste;MA;21;Chapadinha;80195;5 - 50001 até 100000
2103257;2 - Nordeste;MA;21;Cidelândia;14777;3 - 10001 até 20000
2103307;2 - Nordeste;MA;21;Codó;123116;6 - 100001 até 500000
2103406;2 - Nordeste;MA;21;Coelho Neto;49621;4 - 20001 até 50000
2103505;2 - Nordeste;MA;21;Colinas;41312;4 - 20001 até 50000
2103554;2 - Nordeste;MA;21;Conceição do Lago-Açu;16400;3 - 10001 até 20000
2103604;2 - Nordeste;MA;21;Coroatá;65544;5 - 50001 até 100000
2103703;2 - Nordeste;MA;21;Cururupu;32626;4 - 20001 até 50000
2103752;2 - Nordeste;MA;21;Davinópolis;12916;3 - 10001 até 20000
2103802;2 - Nordeste;MA;21;Dom Pedro;23372;4 - 20001 até 50000
2103901;2 - Nordeste;MA;21;Duque Bacelar;11401;3 - 10001 até 20000
2104008;2 - Nordeste;MA;21;Esperantinópolis;17104;3 - 10001 até 20000
2104057;2 - Nordeste;MA;21;Estreito;42527;4 - 20001 até 50000
2104073;2 - Nordeste;MA;21;Feira Nova do Maranhão;8484;2 - 5001 até 10000
2104081;2 - Nordeste;MA;21;Fernando Falcão;10460;3 - 10001 até 20000
2104099;2 - Nordeste;MA;21;Formosa da Serra Negra;19258;3 - 10001 até 20000
2104107;2 - Nordeste;MA;21;Fortaleza dos Nogueiras;12647;3 - 10001 até 20000
2104206;2 - Nordeste;MA;21;Fortuna;15567;3 - 10001 até 20000
2104305;2 - Nordeste;MA;21;Godofredo Viana;11963;3 - 10001 até 20000
2104404;2 - Nordeste;MA;21;Gonçalves Dias;17944;3 - 10001 até 20000
2104503;2 - Nordeste;MA;21;Governador Archer;10886;3 - 10001 até 20000
2104552;2 - Nordeste;MA;21;Governador Edison Lobão;18520;3 - 10001 até 20000
2104602;2 - Nordeste;MA;21;Governador Eugênio Barros;16882;3 - 10001 até 20000
2104628;2 - Nordeste;MA;21;Governador Luiz Rocha;7841;2 - 5001 até 10000
2104651;2 - Nordeste;MA;21;Governador Newton Bello;10151;3 - 10001 até 20000
2104677;2 - Nordeste;MA;21;Governador Nunes Freire;25539;4 - 20001 até 50000
2104701;2 - Nordeste;MA;21;Graça Aranha;6261;2 - 5001 até 10000
2104800;2 - Nordeste;MA;21;Grajaú;70065;5 - 50001 até 100000
2104909;2 - Nordeste;MA;21;Guimarães;11997;3 - 10001 até 20000
2105005;2 - Nordeste;MA;21;Humberto de Campos;28932;4 - 20001 até 50000
2105104;2 - Nordeste;MA;21;Icatu;27269;4 - 20001 até 50000
2105153;2 - Nordeste;MA;21;Igarapé do Meio;14324;3 - 10001 até 20000
2105203;2 - Nordeste;MA;21;Igarapé Grande;11387;3 - 10001 até 20000
2105302;2 - Nordeste;MA;21;Imperatriz;259337;6 - 100001 até 500000
2105351;2 - Nordeste;MA;21;Itaipava do Grajaú;16005;3 - 10001 até 20000
2105401;2 - Nordeste;MA;21;Itapecuru Mirim;68723;5 - 50001 até 100000
2105427;2 - Nordeste;MA;21;Itinga do Maranhão;26068;4 - 20001 até 50000
2105450;2 - Nordeste;MA;21;Jatobá;10310;3 - 10001 até 20000
2105476;2 - Nordeste;MA;21;Jenipapo dos Vieiras;17040;3 - 10001 até 20000
2105500;2 - Nordeste;MA;21;João Lisboa;23740;4 - 20001 até 50000
2105609;2 - Nordeste;MA;21;Joselândia;16198;3 - 10001 até 20000
2105658;2 - Nordeste;MA;21;Junco do Maranhão;4392;1 - Até 5000
2105708;2 - Nordeste;MA;21;Lago da Pedra;50616;5 - 50001 até 100000
2105807;2 - Nordeste;MA;21;Lago do Junco;10869;3 - 10001 até 20000
2105906;2 - Nordeste;MA;21;Lago Verde;16314;3 - 10001 até 20000
2105922;2 - Nordeste;MA;21;Lagoa do Mato;11265;3 - 10001 até 20000
2105948;2 - Nordeste;MA;21;Lago dos Rodrigues;8857;2 - 5001 até 10000
2105963;2 - Nordeste;MA;21;Lagoa Grande do Maranhão;11464;3 - 10001 até 20000
2105989;2 - Nordeste;MA;21;Lajeado Novo;7602;2 - 5001 até 10000
2106003;2 - Nordeste;MA;21;Lima Campos;11918;3 - 10001 até 20000
2106102;2 - Nordeste;MA;21;Loreto;12214;3 - 10001 até 20000
2106201;2 - Nordeste;MA;21;Luís Domingues;6984;2 - 5001 até 10000
2106300;2 - Nordeste;MA;21;Magalhães de Almeida;20029;4 - 20001 até 50000
2106326;2 - Nordeste;MA;21;Maracaçumé;21586;4 - 20001 até 50000
2106359;2 - Nordeste;MA;21;Marajá do Sena;7775;2 - 5001 até 10000
2106375;2 - Nordeste;MA;21;Maranhãozinho;16511;3 - 10001 até 20000
2106409;2 - Nordeste;MA;21;Mata Roma;16977;3 - 10001 até 20000
2106508;2 - Nordeste;MA;21;Matinha;23482;4 - 20001 até 50000
2106607;2 - Nordeste;MA;21;Matões;33943;4 - 20001 até 50000
2106631;2 - Nordeste;MA;21;Matões do Norte;17033;3 - 10001 até 20000
2106672;2 - Nordeste;MA;21;Milagres do Maranhão;8483;2 - 5001 até 10000
2106706;2 - Nordeste;MA;21;Mirador;21031;4 - 20001 até 50000
2106755;2 - Nordeste;MA;21;Miranda do Norte;28754;4 - 20001 até 50000
2106805;2 - Nordeste;MA;21;Mirinzal;15011;3 - 10001 até 20000
2106904;2 - Nordeste;MA;21;Monção;33664;4 - 20001 até 50000
2107001;2 - Nordeste;MA;21;Montes Altos;9111;2 - 5001 até 10000
2107100;2 - Nordeste;MA;21;Morros;19572;3 - 10001 até 20000
2107209;2 - Nordeste;MA;21;Nina Rodrigues;14642;3 - 10001 até 20000
2107258;2 - Nordeste;MA;21;Nova Colinas;5427;2 - 5001 até 10000
2107308;2 - Nordeste;MA;21;Nova Iorque;4682;1 - Até 5000
2107357;2 - Nordeste;MA;21;Nova Olinda do Maranhão;21080;4 - 20001 até 50000
2107407;2 - Nordeste;MA;21;Olho dÁgua das Cunhãs;19561;3 - 10001 até 20000
2107456;2 - Nordeste;MA;21;Olinda Nova do Maranhão;14836;3 - 10001 até 20000
2107506;2 - Nordeste;MA;21;Paço do Lumiar;123747;6 - 100001 até 500000
2107605;2 - Nordeste;MA;21;Palmeirândia;19781;3 - 10001 até 20000
2107704;2 - Nordeste;MA;21;Paraibano;21479;4 - 20001 até 50000
2107803;2 - Nordeste;MA;21;Parnarama;35008;4 - 20001 até 50000
2107902;2 - Nordeste;MA;21;Passagem Franca;19137;3 - 10001 até 20000
2108009;2 - Nordeste;MA;21;Pastos Bons;19583;3 - 10001 até 20000
2108058;2 - Nordeste;MA;21;Paulino Neves;16166;3 - 10001 até 20000
2108108;2 - Nordeste;MA;21;Paulo Ramos;21066;4 - 20001 até 50000
2108207;2 - Nordeste;MA;21;Pedreiras;39191;4 - 20001 até 50000
2108256;2 - Nordeste;MA;21;Pedro do Rosário;25354;4 - 20001 até 50000
2108306;2 - Nordeste;MA;21;Penalva;38731;4 - 20001 até 50000
2108405;2 - Nordeste;MA;21;Peri Mirim;14345;3 - 10001 até 20000
2108454;2 - Nordeste;MA;21;Peritoró;23364;4 - 20001 até 50000
2108504;2 - Nordeste;MA;21;Pindaré-Mirim;33065;4 - 20001 até 50000
2108603;2 - Nordeste;MA;21;Pinheiro;83777;5 - 50001 até 100000
2108702;2 - Nordeste;MA;21;Pio XII;21379;4 - 20001 até 50000
2108801;2 - Nordeste;MA;21;Pirapemas;18720;3 - 10001 até 20000
2108900;2 - Nordeste;MA;21;Poção de Pedras;17595;3 - 10001 até 20000
2109007;2 - Nordeste;MA;21;Porto Franco;24092;4 - 20001 até 50000
2109056;2 - Nordeste;MA;21;Porto Rico do Maranhão;5955;2 - 5001 até 10000
2109106;2 - Nordeste;MA;21;Presidente Dutra;48036;4 - 20001 até 50000
2109205;2 - Nordeste;MA;21;Presidente Juscelino;12838;3 - 10001 até 20000
2109239;2 - Nordeste;MA;21;Presidente Médici;7070;2 - 5001 até 10000
2109270;2 - Nordeste;MA;21;Presidente Sarney;19069;3 - 10001 até 20000
2109304;2 - Nordeste;MA;21;Presidente Vargas;11261;3 - 10001 até 20000
2109403;2 - Nordeste;MA;21;Primeira Cruz;15431;3 - 10001 até 20000
2109452;2 - Nordeste;MA;21;Raposa;31177;4 - 20001 até 50000
2109502;2 - Nordeste;MA;21;Riachão;20334;4 - 20001 até 50000
2109551;2 - Nordeste;MA;21;Ribamar Fiquene;7825;2 - 5001 até 10000
2109601;2 - Nordeste;MA;21;Rosário;42994;4 - 20001 até 50000
2109700;2 - Nordeste;MA;21;Sambaíba;5679;2 - 5001 até 10000
2109759;2 - Nordeste;MA;21;Santa Filomena do Maranhão;7826;2 - 5001 até 10000
2109809;2 - Nordeste;MA;21;Santa Helena;42483;4 - 20001 até 50000
2109908;2 - Nordeste;MA;21;Santa Inês;89489;5 - 50001 até 100000
2110005;2 - Nordeste;MA;21;Santa Luzia;72887;5 - 50001 até 100000
2110039;2 - Nordeste;MA;21;Santa Luzia do Paruá;25371;4 - 20001 até 50000
2110104;2 - Nordeste;MA;21;Santa Quitéria do Maranhão;25764;4 - 20001 até 50000
2110203;2 - Nordeste;MA;21;Santa Rita;38298;4 - 20001 até 50000
2110237;2 - Nordeste;MA;21;Santana do Maranhão;13547;3 - 10001 até 20000
2110278;2 - Nordeste;MA;21;Santo Amaro do Maranhão;16034;3 - 10001 até 20000
2110302;2 - Nordeste;MA;21;Santo Antônio dos Lopes;14522;3 - 10001 até 20000
2110401;2 - Nordeste;MA;21;São Benedito do Rio Preto;18717;3 - 10001 até 20000
2110500;2 - Nordeste;MA;21;São Bento;45604;4 - 20001 até 50000
2110609;2 - Nordeste;MA;21;São Bernardo;28667;4 - 20001 até 50000
2110658;2 - Nordeste;MA;21;São Domingos do Azeitão;7420;2 - 5001 até 10000
2110708;2 - Nordeste;MA;21;São Domingos do Maranhão;34384;4 - 20001 até 50000
2110807;2 - Nordeste;MA;21;São Félix de Balsas;4562;1 - Até 5000
2110856;2 - Nordeste;MA;21;São Francisco do Brejão;11941;3 - 10001 até 20000
2110906;2 - Nordeste;MA;21;São Francisco do Maranhão;12218;3 - 10001 até 20000
2111003;2 - Nordeste;MA;21;São João Batista;20701;4 - 20001 até 50000
2111029;2 - Nordeste;MA;21;São João do Carú;15787;3 - 10001 até 20000
2111052;2 - Nordeste;MA;21;São João do Paraíso;11193;3 - 10001 até 20000
2111078;2 - Nordeste;MA;21;São João do Soter;18645;3 - 10001 até 20000
2111102;2 - Nordeste;MA;21;São João dos Patos;25996;4 - 20001 até 50000
2111201;2 - Nordeste;MA;21;São José de Ribamar;179028;6 - 100001 até 500000
2111250;2 - Nordeste;MA;21;São José dos Basílios;7640;2 - 5001 até 10000
2111300;2 - Nordeste;MA;21;São Luís;1108975;7 - Maior que 500000
2111409;2 - Nordeste;MA;21;São Luís Gonzaga do Maranhão;18727;3 - 10001 até 20000
2111508;2 - Nordeste;MA;21;São Mateus do Maranhão;41579;4 - 20001 até 50000
2111532;2 - Nordeste;MA;21;São Pedro da Água Branca;12735;3 - 10001 até 20000
2111573;2 - Nordeste;MA;21;São Pedro dos Crentes;4684;1 - Até 5000
2111607;2 - Nordeste;MA;21;São Raimundo das Mangabeiras;18980;3 - 10001 até 20000
2111631;2 - Nordeste;MA;21;São Raimundo do Doca Bezerra;5131;2 - 5001 até 10000
2111672;2 - Nordeste;MA;21;São Roberto;6789;2 - 5001 até 10000
2111706;2 - Nordeste;MA;21;São Vicente Ferrer;22350;4 - 20001 até 50000
2111722;2 - Nordeste;MA;21;Satubinha;14096;3 - 10001 até 20000
2111748;2 - Nordeste;MA;21;Senador Alexandre Costa;11214;3 - 10001 até 20000
2111763;2 - Nordeste;MA;21;Senador La Rocque;14050;3 - 10001 até 20000
2111789;2 - Nordeste;MA;21;Serrano do Maranhão;10299;3 - 10001 até 20000
2111805;2 - Nordeste;MA;21;Sítio Novo;18160;3 - 10001 até 20000
2111904;2 - Nordeste;MA;21;Sucupira do Norte;10634;3 - 10001 até 20000
2111953;2 - Nordeste;MA;21;Sucupira do Riachão;5676;2 - 5001 até 10000
2112001;2 - Nordeste;MA;21;Tasso Fragoso;8582;2 - 5001 até 10000
2112100;2 - Nordeste;MA;21;Timbiras;29183;4 - 20001 até 50000
2112209;2 - Nordeste;MA;21;Timon;170222;6 - 100001 até 500000
2112233;2 - Nordeste;MA;21;Trizidela do Vale;22112;4 - 20001 até 50000
2112274;2 - Nordeste;MA;21;Tufilândia;5854;2 - 5001 até 10000
2112308;2 - Nordeste;MA;21;Tuntum;42040;4 - 20001 até 50000
2112407;2 - Nordeste;MA;21;Turiaçu;35709;4 - 20001 até 50000
2112456;2 - Nordeste;MA;21;Turilândia;25868;4 - 20001 até 50000
2112506;2 - Nordeste;MA;21;Tutóia;59398;5 - 50001 até 100000
2112605;2 - Nordeste;MA;21;Urbano Santos;33459;4 - 20001 até 50000
2112704;2 - Nordeste;MA;21;Vargem Grande;57168;5 - 50001 até 100000
2112803;2 - Nordeste;MA;21;Viana;52649;5 - 50001 até 100000
2112852;2 - Nordeste;MA;21;Vila Nova dos Martírios;13598;3 - 10001 até 20000
2112902;2 - Nordeste;MA;21;Vitória do Mearim;32861;4 - 20001 até 50000
2113009;2 - Nordeste;MA;21;Vitorino Freire;31522;4 - 20001 até 50000
2114007;2 - Nordeste;MA;21;Zé Doca;51956;5 - 50001 até 100000
2200053;2 - Nordeste;PI;22;Acauã;7102;2 - 5001 até 10000
2200103;2 - Nordeste;PI;22;Agricolândia;5131;2 - 5001 até 10000
2200202;2 - Nordeste;PI;22;Água Branca;17470;3 - 10001 até 20000
2200251;2 - Nordeste;PI;22;Alagoinha do Piauí;7665;2 - 5001 até 10000
2200277;2 - Nordeste;PI;22;Alegrete do Piauí;4918;1 - Até 5000
2200301;2 - Nordeste;PI;22;Alto Longá;14339;3 - 10001 até 20000
2200400;2 - Nordeste;PI;22;Altos;40605;4 - 20001 até 50000
2200459;2 - Nordeste;PI;22;Alvorada do Gurguéia;5445;2 - 5001 até 10000
2200509;2 - Nordeste;PI;22;Amarante;17604;3 - 10001 até 20000
2200608;2 - Nordeste;PI;22;Angical do Piauí;6783;2 - 5001 até 10000
2200707;2 - Nordeste;PI;22;Anísio de Abreu;9938;2 - 5001 até 10000
2200806;2 - Nordeste;PI;22;Antônio Almeida;3170;1 - Até 5000
