Ano;UF;MUNICIPIO;CODMUN_IBGE
201812;MG;PONTE NOVA;3152105
201812;MG;PONTE NOVA;3152105
201812;MG;PONTE NOVA;3152105
201812;MG;PONTE NOVA;3152105
201812;MG;PONTE NOVA;3152105
201812;MG;PONTE NOVA;3152105
201812;MG;PORTEIRINHA;3152204
201812;MG;PORTEIRINHA;3152204
201812;MG;PORTEIRINHA;3152204
201812;MG;POTE;3152402
201812;MG;POUSO ALEGRE;3152501
201812;MG;POUSO ALEGRE;3152501
201812;MG;POUSO ALEGRE;3152501
201812;MG;POUSO ALEGRE;3152501
201812;MG;POUSO ALEGRE;3152501
201812;MG;POUSO ALEGRE;3152501
201812;MG;POUSO ALEGRE;3152501
201812;MG;POUSO ALEGRE;3152501
201812;MG;POUSO ALEGRE;3152501
201812;MG;POUSO ALEGRE;3152501
201812;MG;POUSO ALEGRE;3152501
201812;MG;POUSO ALEGRE;3152501
201812;MG;POUSO ALEGRE;3152501
201812;MG;POUSO ALEGRE;3152501
201812;MG;POUSO ALEGRE;3152501
201812;MG;POUSO ALEGRE;3152501
201812;MG;POUSO ALEGRE;3152501
201812;MG;POUSO ALTO;3152600
201812;MG;PRATA;3152808
201812;MG;PRATA;3152808
201812;MG;PRATA;3152808
201812;MG;PRATA;3152808
201812;MG;PRATAPOLIS;3152907
201812;MG;PRATAPOLIS;3152907
201812;MG;PRESIDENTE OLEGARIO;3153400
201812;MG;PRESIDENTE OLEGARIO;3153400
201812;MG;RAPOSOS;3153905
201812;MG;RAUL SOARES;3154002
201812;MG;RAUL SOARES;3154002
201812;MG;RECREIO;3154101
201812;MG;RESENDE COSTA;3154200
201812;MG;RESPLENDOR;3154309
201812;MG;RESPLENDOR;3154309
201812;MG;RIACHINHO;3154457
201812;MG;RIBEIRAO DAS NEVES;3154606
201812;MG;RIBEIRAO DAS NEVES;3154606
201812;MG;RIBEIRAO DAS NEVES;3154606
201812;MG;RIBEIRAO DAS NEVES;3154606
201812;MG;RIBEIRAO DAS NEVES;3154606
201812;MG;RIBEIRAO DAS NEVES;3154606
201812;MG;RIBEIRAO DAS NEVES;3154606
201812;MG;RIBEIRAO DAS NEVES;3154606
201812;MG;RIBEIRAO VERMELHO;3154705
201812;MG;RIO ACIMA;3154804
201812;MG;RIO CASCA;3154903
201812;MG;RIO CASCA;3154903
201812;MG;RIO CASCA;3154903
201812;MG;RIO DO PRADO;3155108
201812;MG;RIO NOVO;3155405
201812;MG;RIO PARANAIBA;3155504
201812;MG;RIO PARANAIBA;3155504
201812;MG;RIO PARDO DE MINAS;3155603
201812;MG;RIO PIRACICABA;3155702
201812;MG;RIO POMBA;3155801
201812;MG;RIO POMBA;3155801
201812;MG;RIO POMBA;3155801
201812;MG;RIO POMBA;3155801
201812;MG;RIO VERMELHO;3156007
201812;MG;RUBIM;3156601
201812;MG;SABARA;3156700
201812;MG;SABARA;3156700
201812;MG;SABARA;3156700
201812;MG;SABARA;3156700
201812;MG;SABARA;3156700
