Ano;UF;MUNICIPIO;CODMUN_IBGE
201912;GO;DOVERLANDIA;5207253
201912;GO;EDEIA;5207402
201912;GO;FAZENDA NOVA;5207600
201912;GO;FIRMINOPOLIS;5207808
201912;GO;FORMOSA;5208004
201912;GO;GOIANDIRA;5208509
201912;GO;GOIANESIA;5208608
201912;GO;GOIANIA;5208707
201912;GO;GOIANIA;5208707
201912;GO;GOIANIA;5208707
201912;GO;GOIANIA;5208707
201912;GO;GOIANIA;5208707
201912;GO;GOIANIA;5208707
201912;GO;GOIANIA;5208707
201912;GO;GOIANIA;5208707
201912;GO;GOIANIA;5208707
201912;GO;GOIANIA;5208707
201912;GO;GOIANIA;5208707
201912;GO;GOIANIA;5208707
201912;GO;GOIANIA;5208707
201912;GO;GOIANIA;5208707
201912;GO;GOIANIA;5208707
201912;GO;GOIANIA;5208707
201912;GO;GOIANIA;5208707
201912;GO;GOIANIA;5208707
201912;GO;GOIANIA;5208707
201912;GO;GOIANIA;5208707
201912;GO;GOIANIA;5208707
201912;GO;GOIANIA;5208707
201912;GO;GOIANIA;5208707
201912;GO;GOIANIA;5208707
201912;GO;GOIANIA;5208707
201912;GO;GOIANIA;5208707
201912;GO;GOIANIA;5208707
201912;GO;GOIANIA;5208707
201912;GO;GOIANIA;5208707
201912;GO;GOIANIA;5208707
201912;GO;GOIANIA;5208707
201912;GO;GOIANIA;5208707
201912;GO;GOIANIA;5208707
201912;GO;GOIANIA;5208707
201912;GO;GOIANIA;5208707
201912;GO;GOIANIA;5208707
201912;GO;GOIANIA;5208707
201912;GO;GOIANIRA;5208806
201912;GO;GOIAS;5208905
201912;GO;GOIATUBA;5209101
201912;GO;GOUVELANDIA;5209150
201912;GO;IACIARA;5209903
201912;GO;INACIOLANDIA;5209937
201912;GO;INDIARA;5209952
201912;GO;INHUMAS;5210000
201912;GO;IPAMERI;5210109
201912;GO;IPORA;5210208
201912;GO;ITABERAI;5210406
201912;GO;ITAGUARU;5210604
201912;GO;ITAPACI;5210901
201912;GO;ITAPIRAPUA;5211008
201912;GO;ITAPURANGA;5211206
201912;GO;ITARUMA;5211305
201912;GO;ITUMBIARA;5211503
201912;GO;ITUMBIARA;5211503
201912;GO;JANDAIA;5211701
201912;GO;JARAGUA;5211800
201912;GO;JATAI;5211909
201912;GO;JATAI;5211909
201912;GO;JOVIANIA;5212105
201912;GO;JUSSARA;5212204
201912;GO;LUZIANIA;5212501
201912;GO;MARA ROSA;5212808
201912;GO;MATRINCHA;5212956
201912;GO;MAURILANDIA;5213004
201912;GO;MINACU;5213087
201912;GO;MINEIROS;5213103
201912;GO;MONTES CLAROS DE GOIAS;5213707
201912;GO;MONTIVIDIU;5213756
201912;GO;MORRINHOS;5213806
201912;GO;MOZARLANDIA;5214002
201912;GO;NEROPOLIS;5214507
201912;GO;NIQUELANDIA;5214606
201912;GO;NOVA CRIXAS;5214838
201912;GO;NOVO GAMA;5215231
201912;GO;ORIZONA;5215306
201912;GO;PADRE BERNARDO;5215603
201912;GO;PALMEIRAS DE GOIAS;5215702
201912;GO;PARAUNA;5216403
201912;GO;PIRACANJUBA;5217104
201912;GO;PIRANHAS;5217203
201912;GO;PIRENOPOLIS;5217302
201912;GO;PIRES DO RIO;5217401
201912;GO;PLANALTINA;5217609
201912;GO;PONTALINA;5217708
201912;GO;PORANGATU;5218003
201912;GO;POSSE;5218300
201912;GO;QUIRINOPOLIS;5218508
201912;GO;RIO VERDE;5218805
201912;GO;RIO VERDE;5218805
201912;GO;RIO VERDE;5218805
201912;GO;RIO VERDE;5218805
201912;GO;RIO VERDE;5218805
201912;GO;RUBIATABA;5218904
201912;GO;SANCLERLANDIA;5219001
201912;GO;SANTA HELENA DE GOIAS;5219308
201912;GO;SANTA TEREZINHA DE GOIAS;5219704
201912;GO;SAO DOMINGOS;5219803
201912;GO;SAO LUIS DE MONTES BELOS;5220108
201912;GO;SAO MIGUEL DO ARAGUAIA;5220207
201912;GO;SAO SIMAO;5220405
201912;GO;SENADOR CANEDO;5220454
201912;GO;SERRANOPOLIS;5220504
201912;GO;SILVANIA;5220603
201912;GO;TRINDADE;5221403
201912;GO;URUACU;5221601
201912;GO;URUANA;5221700
201912;GO;VALPARAISO DE GOIAS;5221858
201912;GO;VIANOPOLIS;5222005
201912;GO;VICENTINOPOLIS;5222054
201912;MA;ACAILANDIA;2100055
201912;MA;AMARANTE DO MARANHAO;2100600
201912;MA;ARAIOSES;2100907
201912;MA;BACABAL;2101202
201912;MA;BACABAL;2101202
201912;MA;BALSAS;2101400
201912;MA;BALSAS;2101400
201912;MA;BARRA DO CORDA;2101608
201912;MA;BARREIRINHAS;2101707
201912;MA;BOM JARDIM;2102002
201912;MA;BREJO;2102101
201912;MA;BURITI;2102200
201912;MA;BURITICUPU;2102325
201912;MA;CANTANHEDE;2102705
201912;MA;CAROLINA;2102804
201912;MA;CARUTAPERA;2102903
201912;MA;CAXIAS;2103000
201912;MA;CAXIAS;2103000
201912;MA;CHAPADINHA;2103208
201912;MA;CODO;2103307
201912;MA;COELHO NETO;2103406
201912;MA;COLINAS;2103505
201912;MA;COROATA;2103604
201912;MA;CURURUPU;2103703
201912;MA;DOM PEDRO;2103802
201912;MA;ESPERANTINOPOLIS;2104008
201912;MA;ESTREITO;2104057
201912;MA;FORTALEZA DOS NOGUEIRAS;2104107
201912;MA;GOVERNADOR NUNES FREIRE;2104677
201912;MA;GRAJAU;2104800
201912;MA;IGARAPE GRANDE;2105203
201912;MA;IMPERATRIZ;2105302
201912;MA;IMPERATRIZ;2105302
201912;MA;IMPERATRIZ;2105302
201912;MA;IMPERATRIZ;2105302
201912;MA;IMPERATRIZ;2105302
201912;MA;ITAPECURU MIRIM;2105401
201912;MA;JOAO LISBOA;2105500
201912;MA;LAGO DA PEDRA;2105708
201912;MA;LORETO;2106102
201912;MA;MIRADOR;2106706
201912;MA;MIRINZAL;2106805
201912;MA;PACO DO LUMIAR;2107506
201912;MA;PASSAGEM FRANCA;2107902
201912;MA;PAULO RAMOS;2108108
201912;MA;PEDREIRAS;2108207
201912;MA;PINDARE MIRIM;2108504
201912;MA;PINHEIRO;2108603
201912;MA;POCAO DE PEDRAS;2108900
201912;MA;PORTO FRANCO;2109007
201912;MA;PRESIDENTE DUTRA;2109106
201912;MA;RIACHAO;2109502
201912;MA;ROSARIO;2109601
201912;MA;SANTA HELENA;2109809
201912;MA;SANTA INES;2109908
201912;MA;SANTA LUZIA;2110005
201912;MA;SAO BENTO;2110500
201912;MA;SAO BERNARDO;2110609
201912;MA;SAO DOMINGOS DO MARANHAO;2110708
201912;MA;SAO JOAO BATISTA;2111003
201912;MA;SAO JOAO DOS PATOS;2111102
201912;MA;SAO JOSE DE RIBAMAR;2111201
201912;MA;SAO LUIS;2111300
201912;MA;SAO LUIS;2111300
201912;MA;SAO LUIS;2111300
201912;MA;SAO LUIS;2111300
201912;MA;SAO LUIS;2111300
201912;MA;SAO LUIS;2111300
201912;MA;SAO LUIS;2111300
201912;MA;SAO LUIS;2111300
201912;MA;SAO LUIS;2111300
201912;MA;SAO LUIS;2111300
201912;MA;SAO LUIS;2111300
201912;MA;SAO LUIS;2111300
201912;MA;SAO LUIS;2111300
201912;MA;SAO LUIS;2111300
201912;MA;SAO LUIS;2111300
201912;MA;SAO LUIS;2111300
201912;MA;SAO LUIS;2111300
201912;MA;SAO LUIS;2111300
201912;MA;SAO LUIS;2111300
201912;MA;SAO LUIS;2111300
201912;MA;SAO LUIS;2111300
201912;MA;SAO LUIS;2111300
201912;MA;SAO LUIS;2111300
201912;MA;SAO LUIS;2111300
201912;MA;SAO LUIS;2111300
201912;MA;SAO LUIS;2111300
201912;MA;SAO LUIS;2111300
201912;MA;SAO MATEUS DO MARANHAO;2111508
201912;MA;SAO RAIMUNDO DAS MANGABEIRAS;2111607
201912;MA;TASSO FRAGOSO;2112001
201912;MA;TIMON;2112209
201912;MA;TUNTUM;2112308
201912;MA;TUTOIA;2112506
201912;MA;VARGEM GRANDE;2112704
201912;MA;VIANA;2112803
201912;MA;VITORIA DO MEARIM;2112902
201912;MA;VITORINO FREIRE;2113009
201912;MA;ZE DOCA;2114007
201912;MG;ABAETE;3100203
201912;MG;ABRE CAMPO;3100302
201912;MG;AGUA BOA;3100609
201912;MG;AGUAS FORMOSAS;3100906
201912;MG;AIMORES;3101102
201912;MG;ALEM PARAIBA;3101508
201912;MG;ALFENAS;3101607
201912;MG;ALMENARA;3101706
201912;MG;ALPINOPOLIS;3101904
201912;MG;ALTEROSA;3102001
201912;MG;ALVINOPOLIS;3102308
201912;MG;ANDRADAS;3102605
201912;MG;ANDRELANDIA;3102803
201912;MG;ANTONIO CARLOS;3102902
201912;MG;ARACUAI;3103405
201912;MG;ARAGUARI;3103504
201912;MG;ARAUJOS;3103900
201912;MG;ARAXA;3104007
201912;MG;ARCEBURGO;3104106
201912;MG;ARCOS;3104205
201912;MG;AREADO;3104304
201912;MG;ARINOS;3104502
201912;MG;ASTOLFO DUTRA;3104601
201912;MG;ATALEIA;3104700
201912;MG;BAMBUI;3105103
201912;MG;BARAO DE COCAIS;3105400
201912;MG;BARBACENA;3105608
201912;MG;BARBACENA;3105608
201912;MG;BARROSO;3105905
201912;MG;BELO HORIZONTE;3106200
201912;MG;BELO HORIZONTE;3106200
201912;MG;BELO HORIZONTE;3106200
201912;MG;BELO HORIZONTE;3106200
201912;MG;BELO HORIZONTE;3106200
201912;MG;BELO HORIZONTE;3106200
201912;MG;BELO HORIZONTE;3106200
201912;MG;BELO HORIZONTE;3106200
201912;MG;BELO HORIZONTE;3106200
201912;MG;BELO HORIZONTE;3106200
201912;MG;BELO HORIZONTE;3106200
201912;MG;BELO HORIZONTE;3106200
201912;MG;BELO HORIZONTE;3106200
201912;MG;BELO HORIZONTE;3106200
201912;MG;BELO HORIZONTE;3106200
201912;MG;BELO HORIZONTE;3106200
201912;MG;BELO HORIZONTE;3106200
201912;MG;BELO HORIZONTE;3106200
201912;MG;BELO HORIZONTE;3106200
201912;MG;BELO HORIZONTE;3106200
201912;MG;BELO HORIZONTE;3106200
201912;MG;BELO HORIZONTE;3106200
201912;MG;BELO HORIZONTE;3106200
201912;MG;BELO HORIZONTE;3106200
201912;MG;BELO HORIZONTE;3106200
201912;MG;BELO HORIZONTE;3106200
201912;MG;BELO HORIZONTE;3106200
201912;MG;BELO HORIZONTE;3106200
201912;MG;BELO HORIZONTE;3106200
201912;MG;BELO HORIZONTE;3106200
201912;MG;BELO HORIZONTE;3106200
201912;MG;BELO HORIZONTE;3106200
201912;MG;BELO HORIZONTE;3106200
201912;MG;BELO HORIZONTE;3106200
201912;MG;BELO HORIZONTE;3106200
201912;MG;BELO HORIZONTE;3106200
201912;MG;BELO HORIZONTE;3106200
201912;MG;BELO HORIZONTE;3106200
201912;MG;BELO HORIZONTE;3106200
201912;MG;BELO HORIZONTE;3106200
201912;MG;BELO HORIZONTE;3106200
201912;MG;BELO HORIZONTE;3106200
201912;MG;BELO HORIZONTE;3106200
201912;MG;BELO HORIZONTE;3106200
201912;MG;BELO HORIZONTE;3106200
201912;MG;BELO HORIZONTE;3106200
201912;MG;BELO HORIZONTE;3106200
201912;MG;BELO HORIZONTE;3106200
201912;MG;BELO HORIZONTE;3106200
201912;MG;BELO HORIZONTE;3106200
201912;MG;BELO HORIZONTE;3106200
201912;MG;BELO HORIZONTE;3106200
201912;MG;BELO HORIZONTE;3106200
201912;MG;BELO HORIZONTE;3106200
201912;MG;BELO HORIZONTE;3106200
201912;MG;BELO HORIZONTE;3106200
201912;MG;BELO HORIZONTE;3106200
201912;MG;BELO HORIZONTE;3106200
201912;MG;BELO HORIZONTE;3106200
201912;MG;BELO HORIZONTE;3106200
201912;MG;BELO HORIZONTE;3106200
201912;MG;BELO HORIZONTE;3106200
201912;MG;BELO HORIZONTE;3106200
201912;MG;BELO HORIZONTE;3106200
201912;MG;BELO HORIZONTE;3106200
201912;MG;BELO HORIZONTE;3106200
201912;MG;BELO HORIZONTE;3106200
201912;MG;BELO HORIZONTE;3106200
201912;MG;BELO HORIZONTE;3106200
201912;MG;BELO ORIENTE;3106309
201912;MG;BERILO;3106507
201912;MG;BETIM;3106705
201912;MG;BETIM;3106705
201912;MG;BICAS;3106903
201912;MG;BOA ESPERANCA;3107109
201912;MG;BOCAIUVA;3107307
201912;MG;BOM DESPACHO;3107406
201912;MG;BOM JESUS DA PENHA;3107604
201912;MG;BOM SUCESSO;3108008
201912;MG;BONFIM;3108107
201912;MG;BONFINOPOLIS DE MINAS;3108206
201912;MG;BORDA DA MATA;3108305
201912;MG;BOTELHOS;3108404
201912;MG;BRASILANDIA DE MINAS;3108552
201912;MG;BRASILIA DE MINAS;3108602
201912;MG;BRASOPOLIS;3108909
201912;MG;BRUMADINHO;3109006
201912;MG;BUENO BRANDAO;3109105
201912;MG;BUENOPOLIS;3109204
201912;MG;BURITIS;3109303
201912;MG;BURITIZEIRO;3109402
201912;MG;CABO VERDE;3109501
201912;MG;CACHOEIRA DE MINAS;3109709
201912;MG;CAETE;3110004
201912;MG;CALDAS;3110301
201912;MG;CAMANDUCAIA;3110509
201912;MG;CAMBUI;3110608
201912;MG;CAMPANHA;3110905
201912;MG;CAMPESTRE;3111002
201912;MG;CAMPINA VERDE;3111101
201912;MG;CAMPO BELO;3111200
201912;MG;CAMPOS ALTOS;3111507
201912;MG;CAMPOS GERAIS;3111606
201912;MG;CANAPOLIS;3111804
201912;MG;CANDEIAS;3112000
201912;MG;CAPELINHA;3112307
201912;MG;CAPINOPOLIS;3112604
201912;MG;CARANDAI;3113206
201912;MG;CARANGOLA;3113305
201912;MG;CARATINGA;3113404
201912;MG;CARLOS CHAGAS;3113701
201912;MG;CARMO DA MATA;3114006
201912;MG;CARMO DO PARANAIBA;3114303
201912;MG;CARMO DO RIO CLARO;3114402
201912;MG;CARMOPOLIS DE MINAS;3114501
201912;MG;CASSIA;3115102
201912;MG;CATAGUASES;3115300
201912;MG;CAXAMBU;3115508
201912;MG;CENTRALINA;3115805
201912;MG;CHAPADA GAUCHA;3116159
201912;MG;CLAUDIO;3116605
201912;MG;COIMBRA;3116704
201912;MG;CONCEICAO DA APARECIDA;3117108
201912;MG;CONCEICAO DAS ALAGOAS;3117306
201912;MG;CONCEICAO DO MATO DENTRO;3117504
201912;MG;CONCEICAO DO RIO VERDE;3117702
201912;MG;CONGONHAS;3118007
201912;MG;CONSELHEIRO LAFAIETE;3118304
201912;MG;CONSELHEIRO PENA;3118403
201912;MG;CONTAGEM;3118601
201912;MG;CONTAGEM;3118601
201912;MG;CONTAGEM;3118601
201912;MG;CONTAGEM;3118601
201912;MG;CONTAGEM;3118601
201912;MG;CONTAGEM;3118601
201912;MG;CONTAGEM;3118601
201912;MG;COQUEIRAL;3118700
201912;MG;CORACAO DE JESUS;3118809
201912;MG;CORINTO;3119104
201912;MG;COROACI;3119203
201912;MG;COROMANDEL;3119302
201912;MG;CORONEL FABRICIANO;3119401
201912;MG;CRISTAIS;3120201
201912;MG;CRISTINA;3120508
201912;MG;CRUZILIA;3120805
201912;MG;CURVELO;3120904
201912;MG;DIAMANTINA;3121605
201912;MG;DIVINO;3122009
201912;MG;DIVINOPOLIS;3122306
201912;MG;DIVINOPOLIS;3122306
201912;MG;DIVINOPOLIS;3122306
201912;MG;DIVINOPOLIS;3122306
201912;MG;DIVINOPOLIS;3122306
201912;MG;DIVINOPOLIS;3122306
201912;MG;DOM SILVERIO;3122702
201912;MG;DORES DO INDAIA;3123205
201912;MG;ELOI MENDES;3123601
201912;MG;ENTRE RIOS DE MINAS;3123908
201912;MG;ERVALIA;3124005
201912;MG;ESMERALDAS;3124104
201912;MG;ESPERA FELIZ;3124203
201912;MG;ESPINOSA;3124302
201912;MG;ESTIVA;3124500
201912;MG;ESTRELA DO SUL;3124807
201912;MG;EXTREMA;3125101
201912;MG;FERROS;3125903
201912;MG;FORMIGA;3126109
201912;MG;FRANCISCO SA;3126703
201912;MG;FRUTAL;3127107
201912;MG;GOVERNADOR VALADARES;3127701
201912;MG;GOVERNADOR VALADARES;3127701
201912;MG;GOVERNADOR VALADARES;3127701
201912;MG;GOVERNADOR VALADARES;3127701
201912;MG;GOVERNADOR VALADARES;3127701
201912;MG;GRAO MOGOL;3127800
201912;MG;GUANHAES;3128006
201912;MG;GUARANESIA;3128303
201912;MG;GUARANI;3128402
201912;MG;GUAXUPE;3128709
201912;MG;GUIMARANIA;3128907
201912;MG;HELIODORA;3129202
201912;MG;IAPU;3129301
201912;MG;IBIA;3129509
201912;MG;IBIRACI;3129707
201912;MG;IBIRITE;3129806
201912;MG;IGARAPE;3130101
201912;MG;INDIANOPOLIS;3130705
201912;MG;INHAPIM;3130903
201912;MG;IPANEMA;3131208
201912;MG;IPATINGA;3131307
201912;MG;IPATINGA;3131307
201912;MG;IPATINGA;3131307
201912;MG;IPATINGA;3131307
201912;MG;IPATINGA;3131307
201912;MG;IPATINGA;3131307
201912;MG;IPUIUNA;3131505
201912;MG;IRAI DE MINAS;3131604
201912;MG;ITABIRA;3131703
201912;MG;ITABIRINHA;3131802
201912;MG;ITABIRITO;3131901
201912;MG;ITACARAMBI;3132107
201912;MG;ITAGUARA;3132206
201912;MG;ITAJUBA;3132404
201912;MG;ITAMARANDIBA;3132503
201912;MG;ITAMBACURI;3132701
201912;MG;ITAMONTE;3133006
201912;MG;ITANHANDU;3133105
201912;MG;ITANHOMI;3133204
201912;MG;ITAOBIM;3133303
201912;MG;ITAPECERICA;3133501
201912;MG;ITAU DE MINAS;3133758
201912;MG;ITAUNA;3133808
201912;MG;ITUIUTABA;3134202
201912;MG;ITURAMA;3134400
201912;MG;JABOTICATUBAS;3134608
201912;MG;JACINTO;3134707
201912;MG;JACUI;3134806
201912;MG;JACUTINGA;3134905
201912;MG;JAIBA;3135050
201912;MG;JANAUBA;3135100
201912;MG;JANUARIA;3135209
201912;MG;JEQUERI;3135506
201912;MG;JEQUITINHONHA;3135803
201912;MG;JOAIMA;3136009
201912;MG;JOAO MONLEVADE;3136207
201912;MG;JOAO PINHEIRO;3136306
201912;MG;JUATUBA;3136652
201912;MG;JUIZ DE FORA;3136702
201912;MG;JUIZ DE FORA;3136702
201912;MG;JUIZ DE FORA;3136702
201912;MG;JUIZ DE FORA;3136702
201912;MG;JUIZ DE FORA;3136702
201912;MG;JUIZ DE FORA;3136702
201912;MG;JUIZ DE FORA;3136702
201912;MG;JUIZ DE FORA;3136702
201912;MG;JUIZ DE FORA;3136702
201912;MG;JUIZ DE FORA;3136702
201912;MG;JUIZ DE FORA;3136702
201912;MG;LADAINHA;3137007
201912;MG;LAGAMAR;3137106
201912;MG;LAGOA DA PRATA;3137205
201912;MG;LAGOA DOURADA;3137403
201912;MG;LAGOA FORMOSA;3137502
201912;MG;LAGOA SANTA;3137601
201912;MG;LAJINHA;3137700
201912;MG;LAMBARI;3137809
201912;MG;LAVRAS;3138203
201912;MG;LEOPOLDINA;3138401
201912;MG;LIBERDADE;3138500
201912;MG;LIMA DUARTE;3138609
201912;MG;LUZ;3138807
201912;MG;MACHADO;3139003
201912;MG;MALACACHETA;3139201
201912;MG;MANGA;3139300
201912;MG;MANHUACU;3139409
201912;MG;MANHUMIRIM;3139508
201912;MG;MANTENA;3139607
201912;MG;MARIA DA FE;3139904
201912;MG;MARIANA;3140001
201912;MG;MARTINHO CAMPOS;3140506
201912;MG;MATEUS LEME;3140704
201912;MG;MATIAS BARBOSA;3140803
201912;MG;MATIPO;3140902
201912;MG;MATO VERDE;3141009
201912;MG;MATOZINHOS;3141108
201912;MG;MEDINA;3141405
201912;MG;MERCES;3141603
201912;MG;MINAS NOVAS;3141801
201912;MG;MIRABELA;3142007
201912;MG;MIRADOURO;3142106
201912;MG;MIRAI;3142205
201912;MG;MOEDA;3142304
201912;MG;MONSENHOR PAULO;3142601
201912;MG;MONTE ALEGRE DE MINAS;3142809
201912;MG;MONTE AZUL;3142908
201912;MG;MONTE BELO;3143005
201912;MG;MONTE CARMELO;3143104
201912;MG;MONTE SANTO DE MINAS;3143203
201912;MG;MONTE SIAO;3143401
201912;MG;MONTES CLAROS;3143302
201912;MG;MONTES CLAROS;3143302
201912;MG;MONTES CLAROS;3143302
201912;MG;MONTES CLAROS;3143302
201912;MG;MONTES CLAROS;3143302
201912;MG;MONTES CLAROS;3143302
201912;MG;MORADA NOVA DE MINAS;3143500
201912;MG;MURIAE;3143906
201912;MG;MUTUM;3144003
201912;MG;MUZAMBINHO;3144102
201912;MG;NANUQUE;3144300
201912;MG;NEPOMUCENO;3144607
201912;MG;NOVA ERA;3144706
201912;MG;NOVA LIMA;3144805
201912;MG;NOVA LIMA;3144805
201912;MG;NOVA PONTE;3145000
201912;MG;NOVA RESENDE;3145109
201912;MG;NOVA SERRANA;3145208
201912;MG;NOVO CRUZEIRO;3145307
201912;MG;OLIVEIRA;3145604
201912;MG;OURO BRANCO;3145901
201912;MG;OURO FINO;3146008
201912;MG;OURO PRETO;3146107
201912;MG;PADRE PARAISO;3146305
201912;MG;PAINS;3146503
201912;MG;PARA DE MINAS;3147105
201912;MG;PARACATU;3147006
201912;MG;PARAISOPOLIS;3147303
201912;MG;PARAOPEBA;3147402
201912;MG;PASSA QUATRO;3147600
201912;MG;PASSA TEMPO;3147709
201912;MG;PASSOS;3147907
201912;MG;PATOS DE MINAS;3148004
201912;MG;PATOS DE MINAS;3148004
201912;MG;PATOS DE MINAS;3148004
201912;MG;PATROCINIO;3148103
201912;MG;PECANHA;3148608
201912;MG;PEDRA AZUL;3148707
201912;MG;PEDRALVA;3149101
201912;MG;PEDRO LEOPOLDO;3149309
201912;MG;PERDIZES;3149804
201912;MG;PERDOES;3149903
201912;MG;PIRACEMA;3150604
201912;MG;PIRANGA;3150802
201912;MG;PIRAPORA;3151206
201912;MG;PIRAUBA;3151305
201912;MG;PITANGUI;3151404
201912;MG;PIUMHI;3151503
201912;MG;PLANURA;3151602
201912;MG;POCO FUNDO;3151701
201912;MG;POCOS DE CALDAS;3151800
201912;MG;POCOS DE CALDAS;3151800
201912;MG;POCOS DE CALDAS;3151800
201912;MG;POMPEU;3152006
201912;MG;PONTE NOVA;3152105
201912;MG;PORTEIRINHA;3152204
201912;MG;POTE;3152402
201912;MG;POUSO ALEGRE;3152501
201912;MG;POUSO ALEGRE;3152501
201912;MG;POUSO ALEGRE;3152501
201912;MG;PRATA;3152808
201912;MG;PRESIDENTE OLEGARIO;3153400
201912;MG;RAUL SOARES;3154002
201912;MG;RESENDE COSTA;3154200
201912;MG;RESPLENDOR;3154309
201912;MG;RIACHINHO;3154457
201912;MG;RIBEIRAO DAS NEVES;3154606
201912;MG;RIO CASCA;3154903
201912;MG;RIO NOVO;3155405
201912;MG;RIO PARANAIBA;3155504
201912;MG;RIO PARDO DE MINAS;3155603
201912;MG;RIO PIRACICABA;3155702
201912;MG;RIO POMBA;3155801
201912;MG;RIO PRETO;3155900
201912;MG;RUBIM;3156601
201912;MG;SABARA;3156700
201912;MG;SABARA;3156700
201912;MG;SABINOPOLIS;3156809
201912;MG;SACRAMENTO;3156908
201912;MG;SALINAS;3157005
201912;MG;SANTA BARBARA;3157203
201912;MG;SANTA JULIANA;3157708
201912;MG;SANTA LUZIA;3157807
201912;MG;SANTA LUZIA;3157807
201912;MG;SANTA MARGARIDA;3157906
201912;MG;SANTA MARIA DE ITABIRA;3158003
201912;MG;SANTA MARIA DO SUACUI;3158201
201912;MG;SANTA RITA DE CALDAS;3159209
201912;MG;SANTA RITA DO SAPUCAI;3159605
201912;MG;SANTA VITORIA;3159803
201912;MG;SANTANA DA VARGEM;3158300
201912;MG;SANTO ANTONIO DO AMPARO;3159902
201912;MG;SANTO ANTONIO DO JACINTO;3160306
201912;MG;SANTO ANTONIO DO MONTE;3160405
201912;MG;SANTOS DUMONT;3160702
201912;MG;SAO DOMINGOS DO PRATA;3161007
201912;MG;SAO FRANCISCO;3161106
201912;MG;SAO GONCALO DO ABAETE;3161700
201912;MG;SAO GONCALO DO SAPUCAI;3162005
201912;MG;SAO GOTARDO;3162104
201912;MG;SAO JOAO DA PONTE;3162401
201912;MG;SAO JOAO DEL REI;3162500
201912;MG;SAO JOAO DO PARAISO;3162708
201912;MG;SAO JOAO EVANGELISTA;3162807
201912;MG;SAO JOAO NEPOMUCENO;3162906
201912;MG;SAO JOSE DA BARRA;3162948
201912;MG;SAO LOURENCO;3163706
201912;MG;SAO ROMAO;3164209
201912;MG;SAO SEBASTIAO DO PARAISO;3164704
201912;MG;SAO TIAGO;3165008
201912;MG;SAO TOMAS DE AQUINO;3165107
201912;MG;SARZEDO;3165537
201912;MG;SENADOR FIRMINO;3165701
201912;MG;SERRA DO SALITRE;3166808
201912;MG;SERRO;3167103
201912;MG;SETE LAGOAS;3167202
201912;MG;SETE LAGOAS;3167202
201912;MG;SIMONESIA;3167608
201912;MG;TAIOBEIRAS;3168002
201912;MG;TARUMIRIM;3168408
201912;MG;TEIXEIRAS;3168507
201912;MG;TEOFILO OTONI;3168606
201912;MG;TEOFILO OTONI;3168606
201912;MG;TIMOTEO;3168705
201912;MG;TOCANTINS;3169000
201912;MG;TRES CORACOES;3169307
201912;MG;TRES MARIAS;3169356
201912;MG;TRES PONTAS;3169406
201912;MG;TUPACIGUARA;3169604
201912;MG;TURMALINA;3169703
201912;MG;UBA;3169901
201912;MG;UBAI;3170008
201912;MG;UBERABA;3170107
201912;MG;UBERABA;3170107
201912;MG;UBERABA;3170107
201912;MG;UBERABA;3170107
201912;MG;UBERABA;3170107
201912;MG;UBERABA;3170107
201912;MG;UBERABA;3170107
201912;MG;UBERLANDIA;3170206
201912;MG;UBERLANDIA;3170206
201912;MG;UBERLANDIA;3170206
201912;MG;UBERLANDIA;3170206
201912;MG;UBERLANDIA;3170206
201912;MG;UBERLANDIA;3170206
201912;MG;UBERLANDIA;3170206
201912;MG;UBERLANDIA;3170206
201912;MG;UBERLANDIA;3170206
201912;MG;UBERLANDIA;3170206
201912;MG;UBERLANDIA;3170206
201912;MG;UBERLANDIA;3170206
201912;MG;UBERLANDIA;3170206
201912;MG;UNAI;3170404
201912;MG;VARGINHA;3170701
201912;MG;VARGINHA;3170701
201912;MG;VARZEA DA PALMA;3170800
201912;MG;VARZELANDIA;3170909
201912;MG;VAZANTE;3171006
201912;MG;VESPASIANO;3171204
201912;MG;VICOSA;3171303
201912;MG;VIRGINOPOLIS;3171808
201912;MG;VISCONDE DO RIO BRANCO;3172004
201912;MS;AMAMBAI;5000609
201912;MS;ANAURILANDIA;5000807
201912;MS;ANGELICA;5000856
201912;MS;APARECIDA DO TABOADO;5001003
201912;MS;AQUIDAUANA;5001102
201912;MS;ARAL MOREIRA;5001243
201912;MS;BANDEIRANTES;5001508
201912;MS;BATAGUASSU;5001904
201912;MS;BATAYPORA;5002001
201912;MS;BELA VISTA;5002100
201912;MS;BODOQUENA;5002159
201912;MS;BONITO;5002209
201912;MS;BRASILANDIA;5002308
201912;MS;CAARAPO;5002407
201912;MS;CAMAPUA;5002605
201912;MS;CAMPO GRANDE;5002704
201912;MS;CAMPO GRANDE;5002704
201912;MS;CAMPO GRANDE;5002704
201912;MS;CAMPO GRANDE;5002704
201912;MS;CAMPO GRANDE;5002704
201912;MS;CAMPO GRANDE;5002704
201912;MS;CAMPO GRANDE;5002704
201912;MS;CAMPO GRANDE;5002704
201912;MS;CAMPO GRANDE;5002704
201912;MS;CAMPO GRANDE;5002704
201912;MS;CAMPO GRANDE;5002704
201912;MS;CAMPO GRANDE;5002704
201912;MS;CAMPO GRANDE;5002704
201912;MS;CAMPO GRANDE;5002704
201912;MS;CAMPO GRANDE;5002704
201912;MS;CAMPO GRANDE;5002704
201912;MS;CAMPO GRANDE;5002704
201912;MS;CAMPO GRANDE;5002704
