CodMun;REGIAO;COD UF;UF;NOME MUNIC;POP EST;CLASSE POP
3160207;3 - Sudeste;31;MG;Santo Antônio do Itambé;4121;1 - Até 5000
3160306;3 - Sudeste;31;MG;Santo Antônio do Jacinto;12024;3 - 10001 até 20000
3160405;3 - Sudeste;31;MG;Santo Antônio do Monte;27556;4 - 20001 até 50000
3160454;3 - Sudeste;31;MG;Santo Antônio do Retiro;7264;2 - 5001 até 10000
3160504;3 - Sudeste;31;MG;Santo Antônio do Rio Abaixo;1818;1 - Até 5000
3160603;3 - Sudeste;31;MG;Santo Hipólito;3261;1 - Até 5000
3160702;3 - Sudeste;31;MG;Santos Dumont;47558;4 - 20001 até 50000
3160801;3 - Sudeste;31;MG;São Bento Abade;4981;1 - Até 5000
3160900;3 - Sudeste;31;MG;São Brás do Suaçuí;3693;1 - Até 5000
3160959;3 - Sudeste;31;MG;São Domingos das Dores;5642;2 - 5001 até 10000
3161007;3 - Sudeste;31;MG;São Domingos do Prata;17805;3 - 10001 até 20000
3161056;3 - Sudeste;31;MG;São Félix de Minas;3465;1 - Até 5000
3161106;3 - Sudeste;31;MG;São Francisco;56217;5 - 50001 até 100000
3161205;3 - Sudeste;31;MG;São Francisco de Paula;6668;2 - 5001 até 10000
3161304;3 - Sudeste;31;MG;São Francisco de Sales;6110;2 - 5001 até 10000
3161403;3 - Sudeste;31;MG;São Francisco do Glória;5177;2 - 5001 até 10000
3161502;3 - Sudeste;31;MG;São Geraldo;11372;3 - 10001 até 20000
3161601;3 - Sudeste;31;MG;São Geraldo da Piedade;4329;1 - Até 5000
3161650;3 - Sudeste;31;MG;São Geraldo do Baixio;3788;1 - Até 5000
3161700;3 - Sudeste;31;MG;São Gonçalo do Abaeté;6717;2 - 5001 até 10000
3161809;3 - Sudeste;31;MG;São Gonçalo do Pará;11475;3 - 10001 até 20000
3161908;3 - Sudeste;31;MG;São Gonçalo do Rio Abaixo;10488;3 - 10001 até 20000
3162005;3 - Sudeste;31;MG;São Gonçalo do Sapucaí;25143;4 - 20001 até 50000
3162104;3 - Sudeste;31;MG;São Gotardo;34107;4 - 20001 até 50000
3162203;3 - Sudeste;31;MG;São João Batista do Glória;7292;2 - 5001 até 10000
3162252;3 - Sudeste;31;MG;São João da Lagoa;4880;1 - Até 5000
3162302;3 - Sudeste;31;MG;São João da Mata;2809;1 - Até 5000
3162401;3 - Sudeste;31;MG;São João da Ponte;25933;4 - 20001 até 50000
3162450;3 - Sudeste;31;MG;São João das Missões;12539;3 - 10001 até 20000
3162500;3 - Sudeste;31;MG;São João del Rei;88902;5 - 50001 até 100000
3162559;3 - Sudeste;31;MG;São João do Manhuaçu;11038;3 - 10001 até 20000
3162575;3 - Sudeste;31;MG;São João do Manteninha;5591;2 - 5001 até 10000
3162609;3 - Sudeste;31;MG;São João do Oriente;7925;2 - 5001 até 10000
3162658;3 - Sudeste;31;MG;São João do Pacuí;4308;1 - Até 5000
3162708;3 - Sudeste;31;MG;São João do Paraíso;23417;4 - 20001 até 50000
3162807;3 - Sudeste;31;MG;São João Evangelista;16043;3 - 10001 até 20000
3162906;3 - Sudeste;31;MG;São João Nepomuceno;26227;4 - 20001 até 50000
3162922;3 - Sudeste;31;MG;São Joaquim de Bicas;28624;4 - 20001 até 50000
3162948;3 - Sudeste;31;MG;São José da Barra;7213;2 - 5001 até 10000
3162955;3 - Sudeste;31;MG;São José da Lapa;21905;4 - 20001 até 50000
3163003;3 - Sudeste;31;MG;São José da Safira;4258;1 - Até 5000
3163102;3 - Sudeste;31;MG;São José da Varginha;4630;1 - Até 5000
3163201;3 - Sudeste;31;MG;São José do Alegre;4180;1 - Até 5000
3163300;3 - Sudeste;31;MG;São José do Divino;3943;1 - Até 5000
3163409;3 - Sudeste;31;MG;São José do Goiabal;5695;2 - 5001 até 10000
3163508;3 - Sudeste;31;MG;São José do Jacuri;6682;2 - 5001 até 10000
3163607;3 - Sudeste;31;MG;São José do Mantimento;2738;1 - Até 5000
3163706;3 - Sudeste;31;MG;São Lourenço;44417;4 - 20001 até 50000
3163805;3 - Sudeste;31;MG;São Miguel do Anta;7006;2 - 5001 até 10000
3163904;3 - Sudeste;31;MG;São Pedro da União;5016;2 - 5001 até 10000
3164001;3 - Sudeste;31;MG;São Pedro dos Ferros;8339;2 - 5001 até 10000
3164100;3 - Sudeste;31;MG;São Pedro do Suaçuí;5584;2 - 5001 até 10000
3164209;3 - Sudeste;31;MG;São Romão;11370;3 - 10001 até 20000
3164308;3 - Sudeste;31;MG;São Roque de Minas;7005;2 - 5001 até 10000
3164407;3 - Sudeste;31;MG;São Sebastião da Bela Vista;5300;2 - 5001 até 10000
3164431;3 - Sudeste;31;MG;São Sebastião da Vargem Alegre;2955;1 - Até 5000
3164472;3 - Sudeste;31;MG;São Sebastião do Anta;6215;2 - 5001 até 10000
3164506;3 - Sudeste;31;MG;São Sebastião do Maranhão;10678;3 - 10001 até 20000
3164605;3 - Sudeste;31;MG;São Sebastião do Oeste;6344;2 - 5001 até 10000
3164704;3 - Sudeste;31;MG;São Sebastião do Paraíso;69057;5 - 50001 até 100000
3164803;3 - Sudeste;31;MG;São Sebastião do Rio Preto;1611;1 - Até 5000
3164902;3 - Sudeste;31;MG;São Sebastião do Rio Verde;2217;1 - Até 5000
3165008;3 - Sudeste;31;MG;São Tiago;10986;3 - 10001 até 20000
3165107;3 - Sudeste;31;MG;São Tomás de Aquino;7248;2 - 5001 até 10000
3165206;3 - Sudeste;31;MG;São Thomé das Letras;7001;2 - 5001 até 10000
3165305;3 - Sudeste;31;MG;São Vicente de Minas;7487;2 - 5001 até 10000
3165404;3 - Sudeste;31;MG;Sapucaí-Mirim;6678;2 - 5001 até 10000
3165503;3 - Sudeste;31;MG;Sardoá;6021;2 - 5001 até 10000
3165537;3 - Sudeste;31;MG;Sarzedo;29270;4 - 20001 até 50000
3165552;3 - Sudeste;31;MG;Setubinha;11717;3 - 10001 até 20000
3165560;3 - Sudeste;31;MG;Sem-Peixe;2834;1 - Até 5000
3165578;3 - Sudeste;31;MG;Senador Amaral;5409;2 - 5001 até 10000
3165602;3 - Sudeste;31;MG;Senador Cortes;2046;1 - Até 5000
3165701;3 - Sudeste;31;MG;Senador Firmino;7650;2 - 5001 até 10000
3165800;3 - Sudeste;31;MG;Senador José Bento;1769;1 - Até 5000
3165909;3 - Sudeste;31;MG;Senador Modestino Gonçalves;4523;1 - Até 5000
3166006;3 - Sudeste;31;MG;Senhora de Oliveira;5871;2 - 5001 até 10000
3166105;3 - Sudeste;31;MG;Senhora do Porto;3598;1 - Até 5000
3166204;3 - Sudeste;31;MG;Senhora dos Remédios;10565;3 - 10001 até 20000
3166303;3 - Sudeste;31;MG;Sericita;7391;2 - 5001 até 10000
3166402;3 - Sudeste;31;MG;Seritinga;1860;1 - Até 5000
3166501;3 - Sudeste;31;MG;Serra Azul de Minas;4358;1 - Até 5000
3166600;3 - Sudeste;31;MG;Serra da Saudade;822;1 - Até 5000
3166709;3 - Sudeste;31;MG;Serra dos Aimorés;8744;2 - 5001 até 10000
3166808;3 - Sudeste;31;MG;Serra do Salitre;11236;3 - 10001 até 20000
3166907;3 - Sudeste;31;MG;Serrania;7787;2 - 5001 até 10000
3166956;3 - Sudeste;31;MG;Serranópolis de Minas;4682;1 - Até 5000
3167004;3 - Sudeste;31;MG;Serranos;2033;1 - Até 5000
3167103;3 - Sudeste;31;MG;Serro;21423;4 - 20001 até 50000
3167202;3 - Sudeste;31;MG;Sete Lagoas;229887;6 - 100001 até 500000
3167301;3 - Sudeste;31;MG;Silveirânia;2277;1 - Até 5000
3167400;3 - Sudeste;31;MG;Silvianópolis;6266;2 - 5001 até 10000
3167509;3 - Sudeste;31;MG;Simão Pereira;2634;1 - Até 5000
3167608;3 - Sudeste;31;MG;Simonésia;19307;3 - 10001 até 20000
3167707;3 - Sudeste;31;MG;Sobrália;5869;2 - 5001 até 10000
3167806;3 - Sudeste;31;MG;Soledade de Minas;6014;2 - 5001 até 10000
3167905;3 - Sudeste;31;MG;Tabuleiro;4052;1 - Até 5000
3168002;3 - Sudeste;31;MG;Taiobeiras;33040;4 - 20001 até 50000
3168051;3 - Sudeste;31;MG;Taparuba;3206;1 - Até 5000
3168101;3 - Sudeste;31;MG;Tapira;4484;1 - Até 5000
3168200;3 - Sudeste;31;MG;Tapiraí;1922;1 - Até 5000
3168309;3 - Sudeste;31;MG;Taquaraçu de Minas;4006;1 - Até 5000
3168408;3 - Sudeste;31;MG;Tarumirim;14674;3 - 10001 até 20000
3168507;3 - Sudeste;31;MG;Teixeiras;11770;3 - 10001 até 20000
3168606;3 - Sudeste;31;MG;Teófilo Otoni;140567;6 - 100001 até 500000
3168705;3 - Sudeste;31;MG;Timóteo;86794;5 - 50001 até 100000
3168804;3 - Sudeste;31;MG;Tiradentes;7551;2 - 5001 até 10000
3168903;3 - Sudeste;31;MG;Tiros;6912;2 - 5001 até 10000
3169000;3 - Sudeste;31;MG;Tocantins;16567;3 - 10001 até 20000
3169059;3 - Sudeste;31;MG;Tocos do Moji;4112;1 - Até 5000
3169109;3 - Sudeste;31;MG;Toledo;6111;2 - 5001 até 10000
3169208;3 - Sudeste;31;MG;Tombos;9174;2 - 5001 até 10000
3169307;3 - Sudeste;31;MG;Três Corações;77340;5 - 50001 até 100000
3169356;3 - Sudeste;31;MG;Três Marias;30673;4 - 20001 até 50000
3169406;3 - Sudeste;31;MG;Três Pontas;56408;5 - 50001 até 100000
3169505;3 - Sudeste;31;MG;Tumiritinga;6632;2 - 5001 até 10000
3169604;3 - Sudeste;31;MG;Tupaciguara;25269;4 - 20001 até 50000
3169703;3 - Sudeste;31;MG;Turmalina;19288;3 - 10001 até 20000
3169802;3 - Sudeste;31;MG;Turvolândia;4932;1 - Até 5000
3169901;3 - Sudeste;31;MG;Ubá;109779;6 - 100001 até 500000
3170008;3 - Sudeste;31;MG;Ubaí;12324;3 - 10001 até 20000
3170057;3 - Sudeste;31;MG;Ubaporanga;12523;3 - 10001 até 20000
3170107;3 - Sudeste;31;MG;Uberaba;318813;6 - 100001 até 500000
3170206;3 - Sudeste;31;MG;Uberlândia;654681;7 - Maior que 500000
3170305;3 - Sudeste;31;MG;Umburatiba;2736;1 - Até 5000
3170404;3 - Sudeste;31;MG;Unaí;82298;5 - 50001 até 100000
3170438;3 - Sudeste;31;MG;União de Minas;4486;1 - Até 5000
3170479;3 - Sudeste;31;MG;Uruana de Minas;3336;1 - Até 5000
3170503;3 - Sudeste;31;MG;Urucânia;10583;3 - 10001 até 20000
3170529;3 - Sudeste;31;MG;Urucuia;15266;3 - 10001 até 20000
3170578;3 - Sudeste;31;MG;Vargem Alegre;6635;2 - 5001 até 10000
3170602;3 - Sudeste;31;MG;Vargem Bonita;2214;1 - Até 5000
3170651;3 - Sudeste;31;MG;Vargem Grande do Rio Pardo;4966;1 - Até 5000
3170701;3 - Sudeste;31;MG;Varginha;131269;6 - 100001 até 500000
3170750;3 - Sudeste;31;MG;Varjão de Minas;6662;2 - 5001 até 10000
3170800;3 - Sudeste;31;MG;Várzea da Palma;38213;4 - 20001 até 50000
3170909;3 - Sudeste;31;MG;Varzelândia;19690;3 - 10001 até 20000
3171006;3 - Sudeste;31;MG;Vazante;20580;4 - 20001 até 50000
3171030;3 - Sudeste;31;MG;Verdelândia;8967;2 - 5001 até 10000
3171071;3 - Sudeste;31;MG;Veredinha;5760;2 - 5001 até 10000
3171105;3 - Sudeste;31;MG;Veríssimo;3781;1 - Até 5000
3171154;3 - Sudeste;31;MG;Vermelho Novo;4871;1 - Até 5000
3171204;3 - Sudeste;31;MG;Vespasiano;116506;6 - 100001 até 500000
3171303;3 - Sudeste;31;MG;Viçosa;76745;5 - 50001 até 100000
3171402;3 - Sudeste;31;MG;Vieiras;3777;1 - Até 5000
3171501;3 - Sudeste;31;MG;Mathias Lobato;3389;1 - Até 5000
3171600;3 - Sudeste;31;MG;Virgem da Lapa;14023;3 - 10001 até 20000
3171709;3 - Sudeste;31;MG;Virgínia;8865;2 - 5001 até 10000
3171808;3 - Sudeste;31;MG;Virginópolis;10820;3 - 10001 até 20000
3171907;3 - Sudeste;31;MG;Virgolândia;5691;2 - 5001 até 10000
3172004;3 - Sudeste;31;MG;Visconde do Rio Branco;40778;4 - 20001 até 50000
3172103;3 - Sudeste;31;MG;Volta Grande;5274;2 - 5001 até 10000
3172202;3 - Sudeste;31;MG;Wenceslau Braz;2618;1 - Até 5000
3200102;3 - Sudeste;32;ES;Afonso Cláudio;32502;4 - 20001 até 50000
3200136;3 - Sudeste;32;ES;Águia Branca;10055;3 - 10001 até 20000
3200169;3 - Sudeste;32;ES;Água Doce do Norte;12094;3 - 10001 até 20000
3200201;3 - Sudeste;32;ES;Alegre;32236;4 - 20001 até 50000
3200300;3 - Sudeste;32;ES;Alfredo Chaves;14916;3 - 10001 até 20000
3200359;3 - Sudeste;32;ES;Alto Rio Novo;7888;2 - 5001 até 10000
3200409;3 - Sudeste;32;ES;Anchieta;27145;4 - 20001 até 50000
3200508;3 - Sudeste;32;ES;Apiacá;7920;2 - 5001 até 10000
3200607;3 - Sudeste;32;ES;Aracruz;93325;5 - 50001 até 100000
3200706;3 - Sudeste;32;ES;Atilio Vivacqua;11023;3 - 10001 até 20000
3200805;3 - Sudeste;32;ES;Baixo Guandu;31298;4 - 20001 até 50000
3200904;3 - Sudeste;32;ES;Barra de São Francisco;44244;4 - 20001 até 50000
3201001;3 - Sudeste;32;ES;Boa Esperança;15244;3 - 10001 até 20000
3201100;3 - Sudeste;32;ES;Bom Jesus do Norte;10136;3 - 10001 até 20000
3201159;3 - Sudeste;32;ES;Brejetuba;12712;3 - 10001 até 20000
3201209;3 - Sudeste;32;ES;Cachoeiro de Itapemirim;206973;6 - 100001 até 500000
3201308;3 - Sudeste;32;ES;Cariacica;378915;6 - 100001 até 500000
3201407;3 - Sudeste;32;ES;Castelo;37582;4 - 20001 até 50000
3201506;3 - Sudeste;32;ES;Colatina;121670;6 - 100001 até 500000
3201605;3 - Sudeste;32;ES;Conceição da Barra;30895;4 - 20001 até 50000
3201704;3 - Sudeste;32;ES;Conceição do Castelo;12673;3 - 10001 até 20000
3201803;3 - Sudeste;32;ES;Divino de São Lourenço;4669;1 - Até 5000
3201902;3 - Sudeste;32;ES;Domingos Martins;34239;4 - 20001 até 50000
3202009;3 - Sudeste;32;ES;Dores do Rio Preto;6859;2 - 5001 até 10000
3202108;3 - Sudeste;32;ES;Ecoporanga;24299;4 - 20001 até 50000
3202207;3 - Sudeste;32;ES;Fundão;19585;3 - 10001 até 20000
3202256;3 - Sudeste;32;ES;Governador Lindenberg;12120;3 - 10001 até 20000
3202306;3 - Sudeste;32;ES;Guaçuí;30417;4 - 20001 até 50000
3202405;3 - Sudeste;32;ES;Guarapari;118056;6 - 100001 até 500000
3202454;3 - Sudeste;32;ES;Ibatiba;24913;4 - 20001 até 50000
3202504;3 - Sudeste;32;ES;Ibiraçu;12242;3 - 10001 até 20000
3202553;3 - Sudeste;32;ES;Ibitirama;9393;2 - 5001 até 10000
3202603;3 - Sudeste;32;ES;Iconha;13669;3 - 10001 até 20000
3202652;3 - Sudeste;32;ES;Irupi;12948;3 - 10001 até 20000
3202702;3 - Sudeste;32;ES;Itaguaçu;14836;3 - 10001 até 20000
3202801;3 - Sudeste;32;ES;Itapemirim;33952;4 - 20001 até 50000
3202900;3 - Sudeste;32;ES;Itarana;11319;3 - 10001 até 20000
3203007;3 - Sudeste;32;ES;Iúna;29423;4 - 20001 até 50000
3203056;3 - Sudeste;32;ES;Jaguaré;28126;4 - 20001 até 50000
3203106;3 - Sudeste;32;ES;Jerônimo Monteiro;11792;3 - 10001 até 20000
3203130;3 - Sudeste;32;ES;João Neiva;16946;3 - 10001 até 20000
3203163;3 - Sudeste;32;ES;Laranja da Terra;11428;3 - 10001 até 20000
3203205;3 - Sudeste;32;ES;Linhares;160765;6 - 100001 até 500000
3203304;3 - Sudeste;32;ES;Mantenópolis;14966;3 - 10001 até 20000
3203320;3 - Sudeste;32;ES;Marataízes;37535;4 - 20001 até 50000
3203346;3 - Sudeste;32;ES;Marechal Floriano;15910;3 - 10001 até 20000
3203353;3 - Sudeste;32;ES;Marilândia;12224;3 - 10001 até 20000
3203403;3 - Sudeste;32;ES;Mimoso do Sul;27329;4 - 20001 até 50000
3203502;3 - Sudeste;32;ES;Montanha;19138;3 - 10001 até 20000
3203601;3 - Sudeste;32;ES;Mucurici;5897;2 - 5001 até 10000
3203700;3 - Sudeste;32;ES;Muniz Freire;18994;3 - 10001 até 20000
3203809;3 - Sudeste;32;ES;Muqui;15533;3 - 10001 até 20000
3203908;3 - Sudeste;32;ES;Nova Venécia;49932;4 - 20001 até 50000
3204005;3 - Sudeste;32;ES;Pancas;23273;4 - 20001 até 50000
3204054;3 - Sudeste;32;ES;Pedro Canário;25916;4 - 20001 até 50000
3204104;3 - Sudeste;32;ES;Pinheiros;26309;4 - 20001 até 50000
3204203;3 - Sudeste;32;ES;Piúma;20395;4 - 20001 até 50000
3204252;3 - Sudeste;32;ES;Ponto Belo;7670;2 - 5001 até 10000
3204302;3 - Sudeste;32;ES;Presidente Kennedy;11221;3 - 10001 até 20000
3204351;3 - Sudeste;32;ES;Rio Bananal;19038;3 - 10001 até 20000
3204401;3 - Sudeste;32;ES;Rio Novo do Sul;12020;3 - 10001 até 20000
3204500;3 - Sudeste;32;ES;Santa Leopoldina;12883;3 - 10001 até 20000
3204559;3 - Sudeste;32;ES;Santa Maria de Jetibá;38290;4 - 20001 até 50000
3204609;3 - Sudeste;32;ES;Santa Teresa;23585;4 - 20001 até 50000
3204658;3 - Sudeste;32;ES;São Domingos do Norte;8652;2 - 5001 até 10000
3204708;3 - Sudeste;32;ES;São Gabriel da Palha;35785;4 - 20001 até 50000
3204807;3 - Sudeste;32;ES;São José do Calçado;11000;3 - 10001 até 20000
3204906;3 - Sudeste;32;ES;São Mateus;122668;6 - 100001 até 500000
3204955;3 - Sudeste;32;ES;São Roque do Canaã;12283;3 - 10001 até 20000
3205002;3 - Sudeste;32;ES;Serra;476428;6 - 100001 até 500000
3205010;3 - Sudeste;32;ES;Sooretama;27409;4 - 20001 até 50000
3205036;3 - Sudeste;32;ES;Vargem Alta;20944;4 - 20001 até 50000
3205069;3 - Sudeste;32;ES;Venda Nova do Imigrante;23313;4 - 20001 até 50000
3205101;3 - Sudeste;32;ES;Viana;73318;5 - 50001 até 100000
3205150;3 - Sudeste;32;ES;Vila Pavão;9320;2 - 5001 até 10000
3205176;3 - Sudeste;32;ES;Vila Valério;14635;3 - 10001 até 20000
3205200;3 - Sudeste;32;ES;Vila Velha;465690;6 - 100001 até 500000
3205309;3 - Sudeste;32;ES;Vitória;352104;6 - 100001 até 500000
3300100;3 - Sudeste;33;RJ;Angra dos Reis;184940;6 - 100001 até 500000
3300159;3 - Sudeste;33;RJ;Aperibé;10882;3 - 10001 até 20000
3300209;3 - Sudeste;33;RJ;Araruama;120948;6 - 100001 até 500000
3300225;3 - Sudeste;33;RJ;Areal;11879;3 - 10001 até 20000
3300233;3 - Sudeste;33;RJ;Armação dos Búzios;30439;4 - 20001 até 50000
3300258;3 - Sudeste;33;RJ;Arraial do Cabo;28866;4 - 20001 até 50000
3300308;3 - Sudeste;33;RJ;Barra do Piraí;96568;5 - 50001 até 100000
3300407;3 - Sudeste;33;RJ;Barra Mansa;179697;6 - 100001 até 500000
3300456;3 - Sudeste;33;RJ;Belford Roxo;479386;6 - 100001 até 500000
3300506;3 - Sudeste;33;RJ;Bom Jardim;26126;4 - 20001 até 50000
3300605;3 - Sudeste;33;RJ;Bom Jesus do Itabapoana;35896;4 - 20001 até 50000
3300704;3 - Sudeste;33;RJ;Cabo Frio;204486;6 - 100001 até 500000
3300803;3 - Sudeste;33;RJ;Cachoeiras de Macacu;55967;5 - 50001 até 100000
3300902;3 - Sudeste;33;RJ;Cambuci;14849;3 - 10001 até 20000
3300936;3 - Sudeste;33;RJ;Carapebus;14713;3 - 10001 até 20000
3300951;3 - Sudeste;33;RJ;Comendador Levy Gasparian;8245;2 - 5001 até 10000
3301009;3 - Sudeste;33;RJ;Campos dos Goytacazes;480648;6 - 100001 até 500000
3301108;3 - Sudeste;33;RJ;Cantagalo;19792;3 - 10001 até 20000
3301157;3 - Sudeste;33;RJ;Cardoso Moreira;12578;3 - 10001 até 20000
3301207;3 - Sudeste;33;RJ;Carmo;18074;3 - 10001 até 20000
3301306;3 - Sudeste;33;RJ;Casimiro de Abreu;39414;4 - 20001 até 50000
3301405;3 - Sudeste;33;RJ;Conceição de Macabu;22006;4 - 20001 até 50000
3301504;3 - Sudeste;33;RJ;Cordeiro;20965;4 - 20001 até 50000
3301603;3 - Sudeste;33;RJ;Duas Barras;11096;3 - 10001 até 20000
3301702;3 - Sudeste;33;RJ;Duque de Caxias;878402;7 - Maior que 500000
3301801;3 - Sudeste;33;RJ;Engenheiro Paulo de Frontin;13566;3 - 10001 até 20000
3301850;3 - Sudeste;33;RJ;Guapimirim;55626;5 - 50001 até 100000
3301876;3 - Sudeste;33;RJ;Iguaba Grande;25354;4 - 20001 até 50000
3301900;3 - Sudeste;33;RJ;Itaboraí;227168;6 - 100001 até 500000
3302007;3 - Sudeste;33;RJ;Itaguaí;117374;6 - 100001 até 500000
3302056;3 - Sudeste;33;RJ;Italva;14489;3 - 10001 até 20000
3302106;3 - Sudeste;33;RJ;Itaocara;22824;4 - 20001 até 50000
3302205;3 - Sudeste;33;RJ;Itaperuna;98521;5 - 50001 até 100000
3302254;3 - Sudeste;33;RJ;Itatiaia;29996;4 - 20001 até 50000
3302270;3 - Sudeste;33;RJ;Japeri;99141;5 - 50001 até 100000
3302304;3 - Sudeste;33;RJ;Laje do Muriaé;7341;2 - 5001 até 10000
3302403;3 - Sudeste;33;RJ;Macaé;229624;6 - 100001 até 500000
3302452;3 - Sudeste;33;RJ;Macuco;5380;2 - 5001 até 10000
3302502;3 - Sudeste;33;RJ;Magé;233634;6 - 100001 até 500000
3302601;3 - Sudeste;33;RJ;Mangaratiba;40008;4 - 20001 até 50000
3302700;3 - Sudeste;33;RJ;Maricá;143111;6 - 100001 até 500000
3302809;3 - Sudeste;33;RJ;Mendes;18086;3 - 10001 até 20000
3302858;3 - Sudeste;33;RJ;Mesquita;170473;6 - 100001 até 500000
3302908;3 - Sudeste;33;RJ;Miguel Pereira;24829;4 - 20001 até 50000
3303005;3 - Sudeste;33;RJ;Miracema;26724;4 - 20001 até 50000
3303104;3 - Sudeste;33;RJ;Natividade;15040;3 - 10001 até 20000
3303203;3 - Sudeste;33;RJ;Nilópolis;158299;6 - 100001 até 500000
3303302;3 - Sudeste;33;RJ;Niterói;495470;6 - 100001 até 500000
3303401;3 - Sudeste;33;RJ;Nova Friburgo;184460;6 - 100001 até 500000
3303500;3 - Sudeste;33;RJ;Nova Iguaçu;806177;7 - Maior que 500000
3303609;3 - Sudeste;33;RJ;Paracambi;49120;4 - 20001 até 50000
3303708;3 - Sudeste;33;RJ;Paraíba do Sul;42159;4 - 20001 até 50000
3303807;3 - Sudeste;33;RJ;Paraty;39965;4 - 20001 até 50000
3303856;3 - Sudeste;33;RJ;Paty do Alferes;26758;4 - 20001 até 50000
3303906;3 - Sudeste;33;RJ;Petrópolis;298017;6 - 100001 até 500000
3303955;3 - Sudeste;33;RJ;Pinheiral;23691;4 - 20001 até 50000
3304003;3 - Sudeste;33;RJ;Piraí;27579;4 - 20001 até 50000
3304102;3 - Sudeste;33;RJ;Porciúncula;18293;3 - 10001 até 20000
3304110;3 - Sudeste;33;RJ;Porto Real;17970;3 - 10001 até 20000
3304128;3 - Sudeste;33;RJ;Quatis;13415;3 - 10001 até 20000
3304144;3 - Sudeste;33;RJ;Queimados;142709;6 - 100001 até 500000
3304151;3 - Sudeste;33;RJ;Quissamã;22261;4 - 20001 até 50000
3304201;3 - Sudeste;33;RJ;Resende;124316;6 - 100001 até 500000
3304300;3 - Sudeste;33;RJ;Rio Bonito;57284;5 - 50001 até 100000
3304409;3 - Sudeste;33;RJ;Rio Claro;17768;3 - 10001 até 20000
3304508;3 - Sudeste;33;RJ;Rio das Flores;8838;2 - 5001 até 10000
3304524;3 - Sudeste;33;RJ;Rio das Ostras;127171;6 - 100001 até 500000
3304557;3 - Sudeste;33;RJ;Rio de Janeiro;6453682;7 - Maior que 500000
3304607;3 - Sudeste;33;RJ;Santa Maria Madalena;10253;3 - 10001 até 20000
3304706;3 - Sudeste;33;RJ;Santo Antônio de Pádua;41108;4 - 20001 até 50000
3304755;3 - Sudeste;33;RJ;São Francisco de Itabapoana;41343;4 - 20001 até 50000
3304805;3 - Sudeste;33;RJ;São Fidélis;37710;4 - 20001 até 50000
3304904;3 - Sudeste;33;RJ;São Gonçalo;1031903;7 - Maior que 500000
3305000;3 - Sudeste;33;RJ;São João da Barra;34273;4 - 20001 até 50000
3305109;3 - Sudeste;33;RJ;São João de Meriti;460711;6 - 100001 até 500000
3305133;3 - Sudeste;33;RJ;São José de Ubá;7175;2 - 5001 até 10000
3305158;3 - Sudeste;33;RJ;São José do Vale do Rio Preto;20812;4 - 20001 até 50000
3305208;3 - Sudeste;33;RJ;São Pedro da Aldeia;95318;5 - 50001 até 100000
3305307;3 - Sudeste;33;RJ;São Sebastião do Alto;9033;2 - 5001 até 10000
3305406;3 - Sudeste;33;RJ;Sapucaia;17608;3 - 10001 até 20000
3305505;3 - Sudeste;33;RJ;Saquarema;80915;5 - 50001 até 100000
3305554;3 - Sudeste;33;RJ;Seropédica;82090;5 - 50001 até 100000
3305604;3 - Sudeste;33;RJ;Silva Jardim;21336;4 - 20001 até 50000
3305703;3 - Sudeste;33;RJ;Sumidouro;15099;3 - 10001 até 20000
3305752;3 - Sudeste;33;RJ;Tanguá;32140;4 - 20001 até 50000
3305802;3 - Sudeste;33;RJ;Teresópolis;171482;6 - 100001 até 500000
3305901;3 - Sudeste;33;RJ;Trajano de Moraes;10348;3 - 10001 até 20000
3306008;3 - Sudeste;33;RJ;Três Rios;78998;5 - 50001 até 100000
3306107;3 - Sudeste;33;RJ;Valença;73445;5 - 50001 até 100000
3306156;3 - Sudeste;33;RJ;Varre-Sai;9966;2 - 5001 até 10000
3306206;3 - Sudeste;33;RJ;Vassouras;35275;4 - 20001 até 50000
3306305;3 - Sudeste;33;RJ;Volta Redonda;262259;6 - 100001 até 500000
3500105;3 - Sudeste;35;SP;Adamantina;35001;4 - 20001 até 50000
3500204;3 - Sudeste;35;SP;Adolfo;3631;1 - Até 5000
3500303;3 - Sudeste;35;SP;Aguaí;34530;4 - 20001 até 50000
3500402;3 - Sudeste;35;SP;Águas da Prata;7984;2 - 5001 até 10000
3500501;3 - Sudeste;35;SP;Águas de Lindóia;18212;3 - 10001 até 20000
3500550;3 - Sudeste;35;SP;Águas de Santa Bárbara;5911;2 - 5001 até 10000
3500600;3 - Sudeste;35;SP;Águas de São Pedro;3073;1 - Até 5000
3500709;3 - Sudeste;35;SP;Agudos;36339;4 - 20001 até 50000
3500758;3 - Sudeste;35;SP;Alambari;5460;2 - 5001 até 10000
3500808;3 - Sudeste;35;SP;Alfredo Marcondes;4083;1 - Até 5000
3500907;3 - Sudeste;35;SP;Altair;4035;1 - Até 5000
3501004;3 - Sudeste;35;SP;Altinópolis;16159;3 - 10001 até 20000
3501103;3 - Sudeste;35;SP;Alto Alegre;4183;1 - Até 5000
3501152;3 - Sudeste;35;SP;Alumínio;17924;3 - 10001 até 20000
3501202;3 - Sudeste;35;SP;Álvares Florence;3883;1 - Até 5000
3501301;3 - Sudeste;35;SP;Álvares Machado;24568;4 - 20001 até 50000
3501400;3 - Sudeste;35;SP;Álvaro de Carvalho;4984;1 - Até 5000
