Ano;UF;CODMUN;MUNICIPIO;CODMUN_IBGE
202012;MG;3887;MONTE SANTO DE MINAS;3143203
202012;MG;26228;MONTE SIAO;3143401
202012;MG;17512;MONTES CLAROS;3143302
202012;MG;17512;MONTES CLAROS;3143302
202012;MG;17512;MONTES CLAROS;3143302
202012;MG;17512;MONTES CLAROS;3143302
202012;MG;17512;MONTES CLAROS;3143302
202012;MG;17512;MONTES CLAROS;3143302
202012;MG;30692;MORADA NOVA DE MINAS;3143500
202012;MG;9740;MURIAE;3143906
202012;MG;13994;MUTUM;3144003
202012;MG;18470;MUZAMBINHO;3144102
202012;MG;28518;NANUQUE;3144300
202012;MG;38333;NEPOMUCENO;3144607
202012;MG;3849;NOVA ERA;3144706
202012;MG;9018;NOVA LIMA;3144805
202012;MG;9018;NOVA LIMA;3144805
202012;MG;17457;NOVA PONTE;3145000
202012;MG;21852;NOVA RESENDE;3145109
202012;MG;26204;NOVA SERRANA;3145208
202012;MG;35185;NOVO CRUZEIRO;3145307
202012;MG;3272;OLIVEIRA;3145604
202012;MG;18418;OURO BRANCO;3145901
202012;MG;22916;OURO FINO;3146008
202012;MG;27227;OURO PRETO;3146107
202012;MG;37372;PADRE PARAISO;3146305
202012;MG;1975;PAINS;3146503
202012;MG;28350;PARA DE MINAS;3147105
202012;MG;23984;PARACATU;3147006
202012;MG;1896;PARAISOPOLIS;3147303
202012;MG;1944;PARAOPEBA;3147402
202012;MG;10715;PASSA QUATRO;3147600
202012;MG;15150;PASSA TEMPO;3147709
202012;MG;24024;PASSOS;3147907
202012;MG;28549;PATOS DE MINAS;3148004
202012;MG;28549;PATOS DE MINAS;3148004
202012;MG;28549;PATOS DE MINAS;3148004
202012;MG;33008;PATROCINIO;3148103
202012;MG;16094;PECANHA;3148608
202012;MG;20444;PEDRA AZUL;3148707
202012;MG;38319;PEDRALVA;3149101
202012;MG;11714;PEDRO LEOPOLDO;3149309
202012;MG;29366;PERDIZES;3149804
202012;MG;33943;PERDOES;3149903
202012;MG;25346;PIRACEMA;3150604
202012;MG;34423;PIRANGA;3150802
202012;MG;12225;PIRAPORA;3151206
202012;MG;21041;PIRAUBA;3151305
202012;MG;21010;PITANGUI;3151404
202012;MG;25322;PIUMHI;3151503
202012;MG;30070;PLANURA;3151602
202012;MG;35233;POCO FUNDO;3151701
202012;MG;39868;POCOS DE CALDAS;3151800
202012;MG;39868;POCOS DE CALDAS;3151800
202012;MG;39868;POCOS DE CALDAS;3151800
202012;MG;9063;POMPEU;3152006
202012;MG;13004;PONTE NOVA;3152105
202012;MG;17550;PORTEIRINHA;3152204
202012;MG;26266;POTE;3152402
202012;MG;30771;POUSO ALEGRE;3152501
202012;MG;30771;POUSO ALEGRE;3152501
202012;MG;30771;POUSO ALEGRE;3152501
202012;MG;22370;PRATA;3152808
202012;MG;31251;PRESIDENTE OLEGARIO;3153400
202012;MG;15246;RAUL SOARES;3154002
202012;MG;24907;RESENDE COSTA;3154200
202012;MG;33974;RESPLENDOR;3154309
202012;MG;50421;RIACHINHO;3154457
202012;MG;3124;RIBEIRAO DAS NEVES;3154606
202012;MG;16599;RIO CASCA;3154903
202012;MG;38931;RIO NOVO;3155405
202012;MG;3155;RIO PARANAIBA;3155504
202012;MG;8442;RIO PARDO DE MINAS;3155603
202012;MG;12218;RIO PIRACICABA;3155702
202012;MG;16616;RIO POMBA;3155801
202012;MG;21034;RIO PRETO;3155900
202012;MG;14041;RUBIM;3156601
202012;MG;15435;SABARA;3156700
202012;MG;15435;SABARA;3156700
202012;MG;19778;SABINOPOLIS;3156809
202012;MG;24093;SACRAMENTO;3156908
202012;MG;28659;SALINAS;3157005
202012;MG;37547;SANTA BARBARA;3157203
202012;MG;19682;SANTA JULIANA;3157708
202012;MG;24079;SANTA LUZIA;3157807
202012;MG;24079;SANTA LUZIA;3157807
202012;MG;28587;SANTA MARGARIDA;3157906
202012;MG;33060;SANTA MARIA DE ITABIRA;3158003
202012;MG;2008;SANTA MARIA DO SUACUI;3158201
202012;MG;5397;SANTA RITA DE CALDAS;3159209
202012;MG;24062;SANTA RITA DO SAPUCAI;3159605
202012;MG;33053;SANTA VITORIA;3159803
202012;MG;10863;SANTANA DA VARGEM;3158300
202012;MG;37619;SANTO ANTONIO DO AMPARO;3159902
202012;MG;19967;SANTO ANTONIO DO JACINTO;3160306
202012;MG;19974;SANTO ANTONIO DO MONTE;3160405
202012;MG;33390;SANTOS DUMONT;3160702
202012;MG;7649;SAO DOMINGOS DO PRATA;3161007
202012;MG;11020;SAO FRANCISCO;3161106
202012;MG;37705;SAO GONCALO DO ABAETE;3161700
202012;MG;11037;SAO GONCALO DO SAPUCAI;3162005
202012;MG;15514;SAO GOTARDO;3162104
202012;MG;28752;SAO JOAO DA PONTE;3162401
202012;MG;33338;SAO JOAO DEL REI;3162500
202012;MG;2170;SAO JOAO DO PARAISO;3162708
202012;MG;7728;SAO JOAO EVANGELISTA;3162807
202012;MG;11051;SAO JOAO NEPOMUCENO;3162906
202012;MG;53693;SAO JOSE DA BARRA;3162948
202012;MG;7742;SAO LOURENCO;3163706
202012;MG;28800;SAO ROMAO;3164209
202012;MG;11123;SAO SEBASTIAO DO PARAISO;3164704
202012;MG;24378;SAO TIAGO;3165008
202012;MG;28817;SAO TOMAS DE AQUINO;3165107
202012;MG;53727;SARZEDO;3165537
202012;MG;16142;SENADOR FIRMINO;3165701
202012;MG;24921;SERRA DO SALITRE;3166808
202012;MG;38429;SERRO;3167103
202012;MG;2651;SETE LAGOAS;3167202
202012;MG;2651;SETE LAGOAS;3167202
202012;MG;21058;SIMONESIA;3167608
202012;MG;37671;TAIOBEIRAS;3168002
202012;MG;24316;TARUMIRIM;3168408
202012;MG;38395;TEIXEIRAS;3168507
202012;MG;16166;TEOFILO OTONI;3168606
202012;MG;16166;TEOFILO OTONI;3168606
202012;MG;25494;TIMOTEO;3168705
202012;MG;39954;TOCANTINS;3169000
202012;MG;13523;TRES CORACOES;3169307
202012;MG;4350;TRES MARIAS;3169356
202012;MG;18030;TRES PONTAS;3169406
202012;MG;31835;TUPACIGUARA;3169604
202012;MG;31828;TURMALINA;3169703
202012;MG;38089;UBA;3169901
202012;MG;11408;UBAI;3170008
202012;MG;29029;UBERABA;3170107
202012;MG;29029;UBERABA;3170107
202012;MG;29029;UBERABA;3170107
202012;MG;29029;UBERABA;3170107
202012;MG;29029;UBERABA;3170107
202012;MG;29029;UBERABA;3170107
202012;MG;29029;UBERABA;3170107
202012;MG;33699;UBERLANDIA;3170206
202012;MG;33699;UBERLANDIA;3170206
202012;MG;33699;UBERLANDIA;3170206
202012;MG;33699;UBERLANDIA;3170206
202012;MG;33699;UBERLANDIA;3170206
202012;MG;33699;UBERLANDIA;3170206
202012;MG;33699;UBERLANDIA;3170206
202012;MG;33699;UBERLANDIA;3170206
202012;MG;33699;UBERLANDIA;3170206
202012;MG;33699;UBERLANDIA;3170206
202012;MG;33699;UBERLANDIA;3170206
202012;MG;33699;UBERLANDIA;3170206
202012;MG;33699;UBERLANDIA;3170206
202012;MG;33699;UBERLANDIA;3170206
202012;MG;8693;UNAI;3170404
202012;MG;20121;VARGINHA;3170701
202012;MG;20121;VARGINHA;3170701
202012;MG;24440;VARZEA DA PALMA;3170800
202012;MG;28886;VARZELANDIA;3170909
202012;MG;33534;VAZANTE;3171006
202012;MG;8208;VESPASIANO;3171204
202012;MG;16692;VICOSA;3171303
202012;MG;16678;VIRGINOPOLIS;3171808
202012;MG;39026;VISCONDE DO RIO BRANCO;3172004
202012;MS;25669;AMAMBAI;5000609
202012;MS;8679;ANAURILANDIA;5000807
202012;MS;21326;ANGELICA;5000856
202012;MS;39978;APARECIDA DO TABOADO;5001003
202012;MS;4130;AQUIDAUANA;5001102
202012;MS;26761;ARAL MOREIRA;5001243
202012;MS;32810;BANDEIRANTES;5001508
202012;MS;32834;BATAGUASSU;5001904
202012;MS;10650;BATAYPORA;5002001
202012;MS;16018;BELA VISTA;5002100
202012;MS;40802;BODOQUENA;5002159
202012;MS;21845;BONITO;5002209
202012;MS;26778;BRASILANDIA;5002308
202012;MS;7285;CAARAPO;5002407
202012;MS;32803;CAMAPUA;5002605
202012;MS;15026;CAMPO GRANDE;5002704
202012;MS;15026;CAMPO GRANDE;5002704
202012;MS;15026;CAMPO GRANDE;5002704
202012;MS;15026;CAMPO GRANDE;5002704
202012;MS;15026;CAMPO GRANDE;5002704
202012;MS;15026;CAMPO GRANDE;5002704
202012;MS;15026;CAMPO GRANDE;5002704
202012;MS;15026;CAMPO GRANDE;5002704
202012;MS;15026;CAMPO GRANDE;5002704
202012;MS;15026;CAMPO GRANDE;5002704
202012;MS;15026;CAMPO GRANDE;5002704
202012;MS;15026;CAMPO GRANDE;5002704
202012;MS;15026;CAMPO GRANDE;5002704
202012;MS;15026;CAMPO GRANDE;5002704
202012;MS;15026;CAMPO GRANDE;5002704
202012;MS;15026;CAMPO GRANDE;5002704
202012;MS;15026;CAMPO GRANDE;5002704
202012;MS;15026;CAMPO GRANDE;5002704
202012;MS;15026;CAMPO GRANDE;5002704
202012;MS;15026;CAMPO GRANDE;5002704
202012;MS;15026;CAMPO GRANDE;5002704
202012;MS;15026;CAMPO GRANDE;5002704
202012;MS;10533;CASSILANDIA;5002902
202012;MS;43610;CHAPADAO DO SUL;5002951
202012;MS;8992;CORUMBA;5003207
202012;MS;40819;COSTA RICA;5003256
202012;MS;12933;COXIM;5003306
202012;MS;33826;DEODAPOLIS;5003454
202012;MS;43627;DOIS IRMAOS DO BURITI;5003488
202012;MS;40826;DOURADINA;5003504
202012;MS;34942;DOURADOS;5003702
202012;MS;34942;DOURADOS;5003702
202012;MS;34942;DOURADOS;5003702
202012;MS;34942;DOURADOS;5003702
202012;MS;34942;DOURADOS;5003702
202012;MS;34942;DOURADOS;5003702
202012;MS;36926;FATIMA DO SUL;5003801
202012;MS;8538;GLORIA DE DOURADOS;5004007
202012;MS;13860;GUIA LOPES DA LAGUNA;5004106
202012;MS;31385;ITAPORA;5004502
202012;MS;40833;ITAQUIRAI;5004601
202012;MS;40730;IVINHEMA;5004700
202012;MS;10117;JARDIM;5005004
202012;MS;49229;LAGUNA CARAPA;5005251
202012;MS;28381;MARACAJU;5005400
202012;MS;38869;MIRANDA;5005608
202012;MS;6736;MUNDO NOVO;5005681
202012;MS;1968;NAVIRAI;5005707
202012;MS;8411;NIOAQUE;5005806
202012;MS;50744;NOVA ALVORADA DO SUL;5006002
202012;MS;26194;NOVA ANDRADINA;5006200
202012;MS;28460;PARANAIBA;5006309
202012;MS;43641;PARANHOS;5006358
202012;MS;33998;PEDRO GOMES;5006408
202012;MS;3911;PONTA PORA;5006606
202012;MS;17567;PORTO MURTINHO;5006903
202012;MS;25391;RIBAS DO RIO PARDO;5007109
202012;MS;29878;RIO BRILHANTE;5007208
202012;MS;38986;RIO VERDE DE MATO GROSSO;5007406
202012;MS;40840;SAO GABRIEL DO OESTE;5007695
202012;MS;40864;SETE QUEDAS;5007703
202012;MS;6011;SIDROLANDIA;5007901
202012;MS;44475;SONORA;5007935
202012;MS;38412;TERENOS;5008008
202012;MS;35824;TRES LAGOAS;5008305
202012;MS;35824;TRES LAGOAS;5008305
202012;MS;41076;VICENTINA;5008404
202012;MT;41069;AGUA BOA;5100201
202012;MT;40929;ALTA FLORESTA;5100250
202012;MT;16867;ALTO ARAGUAIA;5100300
202012;MT;34540;ALTO GARCAS;5100409
202012;MT;42783;ALTO TAQUARI;5100607
202012;MT;40936;ARAPUTANGA;5101258
202012;MT;13358;ARENAPOLIS;5101308
202012;MT;31206;ARIPUANA;5101407
202012;MT;1793;BARRA DO BUGRES;5101704
202012;MT;28305;BARRA DO GARCAS;5101803
202012;MT;28305;BARRA DO GARCAS;5101803
202012;MT;43043;BRASNORTE;5101902
202012;MT;28257;CACERES;5102504
202012;MT;42790;CAMPINAPOLIS;5102603
202012;MT;44389;CAMPO NOVO DO PARECIS;5102637
202012;MT;44358;CAMPO VERDE;5102678
202012;MT;41090;CANARANA;5102702
202012;MT;16290;CHAPADA DOS GUIMARAES;5103007
202012;MT;44602;CLAUDIA;5103056
202012;MT;40967;COLIDER;5103205
202012;MT;42855;COMODORO;5103304
202012;MT;51509;CONFRESA;5103353
202012;MT;13918;CUIABA;5103403
202012;MT;13918;CUIABA;5103403
202012;MT;13918;CUIABA;5103403
202012;MT;13918;CUIABA;5103403
202012;MT;13918;CUIABA;5103403
202012;MT;13918;CUIABA;5103403
202012;MT;13918;CUIABA;5103403
202012;MT;13918;CUIABA;5103403
202012;MT;13918;CUIABA;5103403
202012;MT;13918;CUIABA;5103403
202012;MT;13918;CUIABA;5103403
202012;MT;13918;CUIABA;5103403
202012;MT;13918;CUIABA;5103403
202012;MT;13918;CUIABA;5103403
202012;MT;13918;CUIABA;5103403
202012;MT;13918;CUIABA;5103403
202012;MT;13918;CUIABA;5103403
202012;MT;41571;DENISE;5103452
202012;MT;25133;DIAMANTINO;5103502
202012;MT;30465;DOM AQUINO;5103601
202012;MT;54661;GAUCHA DO NORTE;5103858
202012;MT;42934;GUARANTA DO NORTE;5104104
202012;MT;18346;GUIRATINGA;5104203
202012;MT;58296;IPIRANGA DO NORTE;5104526
202012;MT;42903;ITAUBA;5104559
202012;MT;35972;ITIQUIRA;5104609
202012;MT;1171;JACIARA;5104807
202012;MT;41100;JAURU;5105002
202012;MT;42192;JUARA;5105101
202012;MT;41564;JUINA;5105150
202012;MT;41155;JUSCIMEIRA;5105200
202012;MT;44372;LUCAS DO RIO VERDE;5105259
202012;MT;44372;LUCAS DO RIO VERDE;5105259
202012;MT;42776;MARCELANDIA;5105580
202012;MT;44406;MATUPA;5105606
202012;MT;16551;MIRASSOL D'OESTE;5105622
202012;MT;12988;NOBRES;5105903
202012;MT;42824;NOVA CANAA DO NORTE;5106216
202012;MT;51554;NOVA MONTE VERDE;5108956
202012;MT;44482;NOVA MUTUM;5106224
202012;MT;42817;NOVA OLIMPIA;5106232
202012;MT;54685;NOVA UBIRATA;5106240
202012;MT;41289;NOVA XAVANTINA;5106257
202012;MT;42927;NOVO SAO JOAQUIM;5106281
202012;MT;40943;PARANATINGA;5106307
202012;MT;5775;PEDRA PRETA;5106372
202012;MT;42848;PEIXOTO DE AZEVEDO;5106422
202012;MT;39851;POCONE;5106505
202012;MT;40761;PONTES E LACERDA;5106752
202012;MT;13028;PORTO DOS GAUCHOS;5106802
202012;MT;21948;POXOREU;5107008
202012;MT;42996;PRIMAVERA DO LESTE;5107040
202012;MT;42996;PRIMAVERA DO LESTE;5107040
202012;MT;51578;QUERENCIA;5107065
202012;MT;41416;RIO BRANCO;5107206
202012;MT;13059;RONDONOPOLIS;5107602
202012;MT;13059;RONDONOPOLIS;5107602
202012;MT;13059;RONDONOPOLIS;5107602
202012;MT;13059;RONDONOPOLIS;5107602
202012;MT;13059;RONDONOPOLIS;5107602
202012;MT;35350;ROSARIO OESTE;5107701
202012;MT;24323;SANTO ANTONIO DO LEVERGER;5107800
202012;MT;2149;SAO FELIX DO ARAGUAIA;5107859
202012;MT;41045;SAO JOSE DO RIO CLARO;5107305
202012;MT;41409;SAO JOSE DOS QUATRO MARCOS;5107107
202012;MT;54719;SAPEZAL;5107875
202012;MT;40998;SINOP;5107909
202012;MT;40998;SINOP;5107909
202012;MT;42879;SORRISO;5107925
202012;MT;42879;SORRISO;5107925
202012;MT;42879;SORRISO;5107925
202012;MT;49425;TABAPORA;5107941
202012;MT;33242;TANGARA DA SERRA;5107958
202012;MT;33242;TANGARA DA SERRA;5107958
202012;MT;44413;TAPURAH;5108006
202012;MT;42800;TERRA NOVA DO NORTE;5108055
202012;MT;13114;TORIXOREU;5108204
202012;MT;24433;VARZEA GRANDE;5108402
202012;MT;24433;VARZEA GRANDE;5108402
202012;MT;24433;VARZEA GRANDE;5108402
202012;MT;24433;VARZEA GRANDE;5108402
202012;MT;24433;VARZEA GRANDE;5108402
202012;MT;42886;VERA;5108501
202012;MT;32872;VILA BELA DA SANTISSIMA TRINDADE;5105507
202012;MT;42862;VILA RICA;5108600
202012;PA;5603;ABAETETUBA;1500107
202012;PA;11862;AFUA;1500305
202012;PA;16908;ALENQUER;1500404
202012;PA;21223;ALMEIRIM;1500503
202012;PA;25614;ALTAMIRA;1500602
202012;PA;25614;ALTAMIRA;1500602
202012;PA;34753;ANANINDEUA;1500800
202012;PA;34753;ANANINDEUA;1500800
202012;PA;34753;ANANINDEUA;1500800
202012;PA;40682;AUGUSTO CORREA;1500909
202012;PA;11116;BAIAO;1501204
202012;PA;15480;BARCARENA;1501303
202012;PA;15480;BARCARENA;1501303
202012;PA;5816;BELEM;1501402
202012;PA;5816;BELEM;1501402
202012;PA;5816;BELEM;1501402
202012;PA;5816;BELEM;1501402
202012;PA;5816;BELEM;1501402
202012;PA;5816;BELEM;1501402
202012;PA;5816;BELEM;1501402
202012;PA;5816;BELEM;1501402
202012;PA;5816;BELEM;1501402
202012;PA;5816;BELEM;1501402
202012;PA;5816;BELEM;1501402
202012;PA;5816;BELEM;1501402
202012;PA;5816;BELEM;1501402
202012;PA;5816;BELEM;1501402
202012;PA;5816;BELEM;1501402
202012;PA;5816;BELEM;1501402
202012;PA;5816;BELEM;1501402
202012;PA;5816;BELEM;1501402
202012;PA;5816;BELEM;1501402
202012;PA;5816;BELEM;1501402
202012;PA;5816;BELEM;1501402
202012;PA;5816;BELEM;1501402
202012;PA;5816;BELEM;1501402
202012;PA;5816;BELEM;1501402
202012;PA;5816;BELEM;1501402
202012;PA;11848;BENEVIDES;1501501
202012;PA;44729;BOM JESUS DO TOCANTINS;1501576
202012;PA;22459;BRAGANCA;1501709
202012;PA;51217;BRASIL NOVO;1501725
202012;PA;50885;BREU BRANCO;1501782
202012;PA;26871;BREVES;1501808
202012;PA;38010;CAMETA;1502103
202012;PA;51358;CANAA DOS CARAJAS;1502152
202012;PA;2369;CAPANEMA;1502202
202012;PA;7838;CAPITAO POCO;1502301
202012;PA;9908;CASTANHAL;1502400
202012;PA;9908;CASTANHAL;1502400
202012;PA;25827;CONCEICAO DO ARAGUAIA;1502707
202012;PA;44190;CURIONOPOLIS;1502772
202012;PA;44437;DOM ELISEU;1502939
202012;PA;51121;GOIANESIA DO PARA;1503093
202012;PA;4642;GURUPA;1503101
202012;PA;8215;IGARAPE-ACU;1503200
202012;PA;29469;IGARAPE-MIRI;1503309
202012;PA;17756;IRITUIA;1503507
202012;PA;22648;ITAITUBA;1503606
202012;PA;26974;ITUPIRANGA;1503705
202012;PA;27674;JACUNDA;1503804
202012;PA;36184;JURUTI;1503903
202012;PA;44750;MAE DO RIO;1504059
202012;PA;6932;MARABA;1504208
202012;PA;6932;MARABA;1504208
202012;PA;6932;MARABA;1504208
202012;PA;6932;MARABA;1504208
202012;PA;6932;MARABA;1504208
202012;PA;6932;MARABA;1504208
202012;PA;14560;MARAPANIM;1504406
202012;PA;51327;MARITUBA;1504422
202012;PA;44523;MEDICILANDIA;1504455
202012;PA;30427;MOJU;1504703
202012;PA;34959;MONTE ALEGRE;1504802
202012;PA;50689;NOVO PROGRESSO;1505031
202012;PA;50878;NOVO REPARTIMENTO;1505064
202012;PA;7869;OBIDOS;1505106
202012;PA;17828;ORIXIMINA;1505304
202012;PA;17828;ORIXIMINA;1505304
202012;PA;44578;OURILANDIA DO NORTE;1505437
202012;PA;23616;PARAGOMINAS;1505502
202012;PA;44176;PARAUAPEBAS;1505536
202012;PA;44176;PARAUAPEBAS;1505536
202012;PA;44176;PARAUAPEBAS;1505536
202012;PA;44176;PARAUAPEBAS;1505536
202012;PA;39648;PORTEL;1505809
202012;PA;3777;PORTO DE MOZ;1505908
202012;PA;41801;REDENCAO;1506138
202012;PA;41825;RIO MARIA;1506161
202012;PA;41784;RONDON DO PARA;1506187
202012;PA;14845;SALINOPOLIS;1506203
202012;PA;28082;SANTA ISABEL DO PARA;1506500
202012;PA;32607;SANTA MARIA DO PARA;1506609
202012;PA;37169;SANTANA DO ARAGUAIA;1506708
202012;PA;37183;SANTAREM;1506807
202012;PA;37183;SANTAREM;1506807
202012;PA;37183;SANTAREM;1506807
202012;PA;51224;SAO DOMINGOS DO ARAGUAIA;1507151
202012;PA;23726;SAO DOMINGOS DO CAPIM;1507201
202012;PA;28123;SAO FELIX DO XINGU;1507300
202012;PA;44183;SAO GERALDO DO ARAGUAIA;1507458
202012;PA;1827;SAO MIGUEL DO GUAMA;1507607
202012;PA;17419;SOURE;1507904
202012;PA;44365;TAILANDIA;1507953
202012;PA;21807;TOME-ACU;1508001
202012;PA;44200;TUCUMA;1508084
202012;PA;27203;TUCURUI;1508100
202012;PA;44310;URUARA;1508159
202012;PA;29809;VIGIA;1508209
202012;PA;34368;VISEU;1508308
202012;PA;41818;XINGUARA;1508407
202012;PB;6042;ALAGOA NOVA;2500403
202012;PB;8545;ALHANDRA;2500601
202012;PB;35570;AREIA;2501104
202012;PB;1463;BANANEIRAS;2501500
202012;PB;32456;BAYEUX;2501807
202012;PB;23238;CABEDELO;2503209
202012;PB;10186;CAJAZEIRAS;2503704
202012;PB;5366;CAMPINA GRANDE;2504009
202012;PB;5366;CAMPINA GRANDE;2504009
202012;PB;5366;CAMPINA GRANDE;2504009
202012;PB;5366;CAMPINA GRANDE;2504009
202012;PB;5366;CAMPINA GRANDE;2504009
202012;PB;5366;CAMPINA GRANDE;2504009
202012;PB;5366;CAMPINA GRANDE;2504009
202012;PB;5366;CAMPINA GRANDE;2504009
202012;PB;32968;CATOLE DO ROCHA;2504306
202012;PB;21900;CONCEICAO;2504405
202012;PB;13987;CUITE;2505105
202012;PB;18085;ESPERANCA;2506004
202012;PB;40651;GUARABIRA;2506301
202012;PB;13729;ITABAIANA;2506905
202012;PB;40479;ITAPORANGA;2507002
202012;PB;9087;JOAO PESSOA;2507507
202012;PB;9087;JOAO PESSOA;2507507
202012;PB;9087;JOAO PESSOA;2507507
202012;PB;9087;JOAO PESSOA;2507507
202012;PB;9087;JOAO PESSOA;2507507
202012;PB;9087;JOAO PESSOA;2507507
202012;PB;9087;JOAO PESSOA;2507507
202012;PB;9087;JOAO PESSOA;2507507
202012;PB;9087;JOAO PESSOA;2507507
202012;PB;9087;JOAO PESSOA;2507507
202012;PB;9087;JOAO PESSOA;2507507
202012;PB;9087;JOAO PESSOA;2507507
202012;PB;9087;JOAO PESSOA;2507507
202012;PB;9087;JOAO PESSOA;2507507
202012;PB;9087;JOAO PESSOA;2507507
202012;PB;9087;JOAO PESSOA;2507507
202012;PB;9087;JOAO PESSOA;2507507
202012;PB;9087;JOAO PESSOA;2507507
202012;PB;9087;JOAO PESSOA;2507507
202012;PB;9087;JOAO PESSOA;2507507
202012;PB;9087;JOAO PESSOA;2507507
202012;PB;9087;JOAO PESSOA;2507507
202012;PB;7821;MAMANGUAPE;2508901
202012;PB;25810;MONTEIRO;2509701
202012;PB;23166;PATOS;2510808
202012;PB;33723;PEDRAS DE FOGO;2511202
202012;PB;20767;PIANCO;2511301
202012;PB;38591;PICUI;2511400
202012;PB;8349;PIRPIRITUBA;2511806
202012;PB;12689;POCINHOS;2512002
202012;PB;39428;POMBAL;2512101
202012;PB;4178;PRINCESA ISABEL;2512309
202012;PB;9661;QUEIMADAS;2512507
202012;PB;16427;RIO TINTO;2512903
202012;PB;1102;SANTA LUZIA;2513406
202012;PB;32267;SANTA RITA;2513703
202012;PB;36878;SAO BENTO;2513901
202012;PB;25748;SAO JOAO DO RIO DO PEIXE;2500700
202012;PB;10296;SAO JOSE DE PIRANHAS;2514503
202012;PB;27777;SAPE;2515302
202012;PB;33819;SERRA BRANCA;2515500
202012;PB;21687;SOLANEA;2516003
202012;PB;8875;SOLEDADE;2516102
202012;PB;26039;SOUSA;2516201
202012;PB;32580;TAVARES;2516607
202012;PB;20406;TEIXEIRA;2516706
202012;PB;25236;UIRAUNA;2516904
202012;PE;42116;ABREU E LIMA;2600054
202012;PE;16221;AFOGADOS DA INGAZEIRA;2600104
202012;PE;5823;AFRANIO;2600203
202012;PE;20695;AGRESTINA;2600302
202012;PE;8222;AGUA PRETA;2600401
202012;PE;25016;AGUAS BELAS;2600500
202012;PE;12328;ALAGOINHA;2600609
202012;PE;29995;ALIANCA;2600708
202012;PE;16771;ALTINHO;2600807
202012;PE;40053;ARARIPINA;2601102
202012;PE;26565;ARCOVERDE;2601201
202012;PE;27540;BARREIROS;2601409
202012;PE;33778;BELEM DE SAO FRANCISCO;2601607
202012;PE;11460;BELO JARDIM;2601706
202012;PE;15851;BEZERROS;2601904
202012;PE;6303;BODOCO;2602001
202012;PE;21876;BOM CONSELHO;2602100
202012;PE;9032;BOM JARDIM;2602209
202012;PE;26259;BONITO;2602308
202012;PE;17976;BREJO DA MADRE DE DEUS;2602605
202012;PE;22961;BUIQUE;2602803
202012;PE;37365;CABO DE SANTO AGOSTINHO;2602902
202012;PE;24017;CABROBO;2603009
202012;PE;1937;CACHOEIRINHA;2603108
202012;PE;41667;CAMARAGIBE;2603454
202012;PE;10777;CAMOCIM DE SAO FELIX;2603504
202012;PE;15239;CANHOTINHO;2603702
202012;PE;1872;CAPOEIRAS;2603801
202012;PE;7584;CARPINA;2604007
202012;PE;7560;CARUARU;2604106
202012;PE;7560;CARUARU;2604106
202012;PE;7560;CARUARU;2604106
202012;PE;7560;CARUARU;2604106
202012;PE;33149;CATENDE;2604205
202012;PE;25030;CHA GRANDE;2604502
202012;PE;14058;CUPIRA;2605004
202012;PE;40675;CUSTODIA;2605103
202012;PE;18078;ESCADA;2605202
202012;PE;4941;EXU;2605301
202012;PE;25607;FLORES;2605608
202012;PE;12414;FLORESTA;2605707
202012;PE;33376;GARANHUNS;2606002
202012;PE;33376;GARANHUNS;2606002
202012;PE;39899;GOIANA;2606200
202012;PE;4336;GRAVATA;2606408
202012;PE;7876;IBIMIRIM;2606606
202012;PE;11958;IGARASSU;2606804
202012;PE;22167;IPOJUCA;2607208
202012;PE;13750;ITAIBA;2607505
202012;PE;18250;ITAPETIM;2607703
202012;PE;15648;JABOATAO DOS GUARARAPES;2607901
202012;PE;15648;JABOATAO DOS GUARARAPES;2607901
202012;PE;15648;JABOATAO DOS GUARARAPES;2607901
202012;PE;15648;JABOATAO DOS GUARARAPES;2607901
202012;PE;15648;JABOATAO DOS GUARARAPES;2607901
202012;PE;15648;JABOATAO DOS GUARARAPES;2607901
202012;PE;30843;JOAO ALFREDO;2608107
202012;PE;37877;LAGOA DO ITAENGA;2608503
202012;PE;56281;LAGOA GRANDE;2608750
202012;PE;20107;LAJEDO;2608800
202012;PE;8497;LIMOEIRO;2608909
202012;PE;35446;MORENO;2609402
202012;PE;18683;NAZARE DA MATA;2609501
202012;PE;21120;OLINDA;2609600
202012;PE;21120;OLINDA;2609600
202012;PE;9252;OROBO;2609709
202012;PE;13781;OURICURI;2609907
202012;PE;36483;PALMARES;2610004
202012;PE;1047;PANELAS;2610202
202012;PE;6781;PARNAMIRIM;2610400
202012;PE;27447;PAULISTA;2610707
202012;PE;33754;PESQUEIRA;2610905
202012;PE;20279;PETROLANDIA;2611002
202012;PE;38120;PETROLINA;2611101
202012;PE;38120;PETROLINA;2611101
202012;PE;38120;PETROLINA;2611101
202012;PE;24756;RECIFE;2611606
202012;PE;24756;RECIFE;2611606
202012;PE;24756;RECIFE;2611606
202012;PE;24756;RECIFE;2611606
202012;PE;24756;RECIFE;2611606
202012;PE;24756;RECIFE;2611606
202012;PE;24756;RECIFE;2611606
202012;PE;24756;RECIFE;2611606
202012;PE;24756;RECIFE;2611606
202012;PE;24756;RECIFE;2611606
202012;PE;24756;RECIFE;2611606
202012;PE;24756;RECIFE;2611606
202012;PE;24756;RECIFE;2611606
202012;PE;24756;RECIFE;2611606
202012;PE;24756;RECIFE;2611606
